# m1 q z
1.717996781873321055e+01 7.196198538123983468e-01 2.139449237657438940e-01
2.170165400112076526e+01 4.709671684337510267e-01 2.064920300711607926e-01
2.308057436063900880e+01 4.156010371123838865e-01 1.947274795956049631e-01
1.518469104497349420e+01 9.564876807098805500e-01 2.035045017460383465e-01
1.608633025193180899e+01 9.842631382976673171e-01 1.232431327988008363e-01
1.713761075382178589e+01 8.209559722521846403e-01 1.558144349346509139e-01
1.791824942030427792e+01 6.762740978896548683e-01 2.102075829776057780e-01
1.860196410837003000e+01 6.113703684257920656e-01 2.378462150374833772e-01
1.663822746624286708e+01 9.386309959170584527e-01 1.108450181692291203e-01
1.564272007786156493e+01 9.761117350480901234e-01 1.728623958092418145e-01
1.730665641544543831e+01 7.303568567775829967e-01 2.014912233182867829e-01
1.624927726772807901e+01 8.301115583050319158e-01 1.955413324067254988e-01
1.708274488198180663e+01 9.209688856386240019e-01 9.189381607427006549e-02
1.771606672527449078e+01 7.229829125269044976e-01 1.709134020646140562e-01
2.186623212285791240e+01 5.584535145265786538e-01 9.914050418927110309e-02
2.004235922813457194e+01 6.088713455925015561e-01 1.633223833204057174e-01
1.883253302171942423e+01 6.499651147117889716e-01 1.610188816586793914e-01
1.978071593405321238e+01 6.111532735945948147e-01 1.307405384537959070e-01
1.605157973235338176e+01 8.246686463187113958e-01 2.179059625981430159e-01
2.278795471294105823e+01 5.171190056411517633e-01 1.145473217268371952e-01
2.092319516551554415e+01 5.222777709014277958e-01 1.936756802012283285e-01
2.413747756957465285e+01 4.146921023225454417e-01 1.778999131299722203e-01
1.896158319054031693e+01 6.696144314890647431e-01 1.492031006546467309e-01
1.870357974613376584e+01 6.216781963860000815e-01 2.123893011077448156e-01
1.861806483044070504e+01 6.896497516921475945e-01 1.719716882380487033e-01
1.618136589189965591e+01 9.168461116892089313e-01 1.391234491130999007e-01
1.667280837331107080e+01 7.360164341743545835e-01 2.432117985111491576e-01
1.720422656069779066e+01 7.091544018184350318e-01 2.283302277230681854e-01
1.551421713783319234e+01 8.561453520718856902e-01 2.410241207728556490e-01
