# m1 q z
4.209014277270068050e+01 9.489263691417110236e-01 1.340423767086135476e-01
4.724496790076238284e+01 5.231447844906792488e-01 2.309666634613790070e-01
4.316767072676407935e+01 7.651511920509200815e-01 1.875286050943790750e-01
4.388982238235134758e+01 6.811996829199640224e-01 2.437788766762491177e-01
4.266766529756652204e+01 8.554316425590395845e-01 1.540028771496393944e-01
4.151108227477753587e+01 6.997269026360041222e-01 2.763984879563162189e-01
4.851421007034420541e+01 7.320786459403213486e-01 9.294345643436449644e-02
4.614321250477607350e+01 6.159335214850846230e-01 2.347539175738376227e-01
4.672401494523715115e+01 7.977343493160825583e-01 1.321600443611561371e-01
3.864405821053856016e+01 8.994180375438292074e-01 2.058645641742338217e-01
4.816062700433150212e+01 7.479858625799266081e-01 8.822473188614791961e-02
4.578037920234608293e+01 6.943732844952520411e-01 1.544193638601124574e-01
3.927776578875995739e+01 8.764612946926084724e-01 2.235942077842015818e-01
4.515690962761764382e+01 7.134490175757641772e-01 1.483690190694900435e-01
3.985723141985226192e+01 9.874943130800338809e-01 9.486635755124327163e-02
4.279879581941732880e+01 7.193487737821281369e-01 2.784390583988480272e-01
4.640249276916641463e+01 7.065458776564578214e-01 1.560945413246032087e-01
4.273529733978903522e+01 7.206155628043825478e-01 1.626378511822721418e-01
4.358511844657004275e+01 6.465139472248337960e-01 2.918606253223962055e-01
5.245636068217444148e+01 5.045980756167656178e-01 2.512401396141430987e-01
4.446841531497037892e+01 7.194654546756338309e-01 2.068000970891263335e-01
4.604310427107284198e+01 6.824442566832360502e-01 1.703419154773492816e-01
4.608163727891442107e+01 8.403627940036558774e-01 1.038564074135654297e-01
4.322006762279275449e+01 6.454651644325196669e-01 2.572207113978187687e-01
4.454158432340850027e+01 8.088085738957564441e-01 1.521909936626545390e-01
4.602758094606576833e+01 5.929681573535593442e-01 1.995268370408636027e-01
4.815426790494699105e+01 7.167049070414895917e-01 1.466616085767370459e-01
5.218970925498094005e+01 5.960876318731193058e-01 1.209517241840819546e-01
4.414044362922875564e+01 6.705732001166258005e-01 2.127274574542280250e-01
4.180084310560278738e+01 8.501082376020936415e-01 1.814630266257957480e-01
4.550675256181852291e+01 7.820636614612492821e-01 1.369932628832511157e-01
4.379515277084917813e+01 7.365313755829647757e-01 1.838211769375563687e-01
4.392569981741886664e+01 8.396905060861479253e-01 1.813805238236522177e-01
4.529435987167978794e+01 7.755040292733823559e-01 1.523424174629620376e-01
4.511458892864744996e+01 8.478128255854592288e-01 1.591254735491330063e-01
4.438645676170890653e+01 7.861551981393219979e-01 1.330541160042174598e-01
4.105538373976622069e+01 6.901439442827256299e-01 2.590316041029590011e-01
4.090805699004648233e+01 9.400148430546114708e-01 1.801040844241668382e-01
5.047866301765319008e+01 5.580691294282451587e-01 2.081561363125778996e-01
4.745534715203093867e+01 7.894179983698217384e-01 1.213370134529899447e-01
4.684066233323775919e+01 7.794580256099628013e-01 8.256619163029980946e-02
4.798209630374267221e+01 5.062709271184470117e-01 1.975041358255826551e-01
4.379298913343218658e+01 7.033542703800792495e-01 2.222977495204316034e-01
4.290401078074507524e+01 6.902886087039524776e-01 2.517288700806577517e-01
4.280265234450138223e+01 8.223801983670731008e-01 1.330255054505790346e-01
4.624031034352617553e+01 7.850983407399052538e-01 1.361453892119552089e-01
4.726695293251671615e+01 5.973125459318160413e-01 2.094673135060970970e-01
4.178310700348224316e+01 8.107245776183757968e-01 2.260633074996988290e-01
4.893069799549796528e+01 6.300604216388736578e-01 2.114859676855758430e-01
4.404563742111523084e+01 7.322378346451668962e-01 2.188532416203061992e-01
4.718917510195969811e+01 8.123238773462700957e-01 1.040154186434720379e-01
4.357382078469434816e+01 7.619059439732721595e-01 1.793749911027550381e-01
3.889674352254924372e+01 9.683079493160615669e-01 1.673849911646810573e-01
3.768866822652415038e+01 9.992909392125834955e-01 2.071170941106950936e-01
4.574436991952768494e+01 7.263595065205892265e-01 1.197737472685044269e-01
4.601295104276881176e+01 6.834662495235215296e-01 1.708137620741956852e-01
4.426796167651350089e+01 7.137393347195184479e-01 1.605868796164870438e-01
4.068823380390715272e+01 7.402597414354294969e-01 2.817805790268263499e-01
4.869048602501590750e+01 5.818568547272241487e-01 2.115774591547887051e-01
3.809762500432960053e+01 8.387245602453845539e-01 2.530320432774823547e-01
4.634052219278080287e+01 7.121063372886489162e-01 1.254099526964819744e-01
4.250153098899714621e+01 7.847152504792026528e-01 1.521586059099731547e-01
4.084486840945143626e+01 9.435473260706878085e-01 1.757879900462250289e-01
4.533719900120040336e+01 8.348975529246968064e-01 1.310085201144432221e-01
4.207735852302182167e+01 7.479582185226337776e-01 2.290296884893692764e-01
4.584664735121889123e+01 7.303373193125937135e-01 1.741102837529904801e-01
4.427159270170885463e+01 6.789028926702731503e-01 1.947706784224555732e-01
4.100176503421285901e+01 9.958140437498567143e-01 1.534313267811685533e-01
4.355577193625001087e+01 7.931089940883249145e-01 1.577821254801725082e-01
4.561355650867805167e+01 7.526743077229666179e-01 1.497629488017478416e-01
4.664344472288422594e+01 8.814772956619194577e-01 1.057013400413257392e-01
4.576787222664771804e+01 8.767347603533247602e-01 8.090034184128216954e-02
4.419557816749713197e+01 6.009518259671317031e-01 2.748440472944769786e-01
4.289566252799970414e+01 6.681754630113404536e-01 2.323150645801379810e-01
4.342204292698757939e+01 6.456407370865248074e-01 2.416760801718359220e-01
4.075400641422721293e+01 7.753916015647469573e-01 2.388752569899610934e-01
4.606794970955640167e+01 7.254539818711631671e-01 1.519495824313918664e-01
4.193307739079250496e+01 7.963921589131462975e-01 1.966439902250977645e-01
3.948551200678689099e+01 7.996871130618973256e-01 2.661584435767554435e-01
4.001645819172392038e+01 9.227603753146502719e-01 1.751588843520832939e-01
4.339408931729503394e+01 8.885511435007887870e-01 1.378990600414104206e-01
4.061301305246406912e+01 7.899629463842064991e-01 2.970349974638779589e-01
4.569320789678035055e+01 5.764937685332293116e-01 2.304717610652004534e-01
4.279298873782862245e+01 7.787086189003340486e-01 1.979507073129858907e-01
4.504231858252126131e+01 8.287034226150034044e-01 2.080308213921936156e-01
4.116682958213644383e+01 9.202994495107768014e-01 1.307926010068419798e-01
4.563607813717531059e+01 6.333046033960696430e-01 2.022513012758252460e-01
3.947377977296336127e+01 9.759491929095951424e-01 1.326487176094630349e-01
3.891356037587359396e+01 8.018021900695709858e-01 2.909139775679878137e-01
4.186114933378253511e+01 7.197167751430537663e-01 2.513954947921594463e-01
4.869762400908158639e+01 5.740541154360423448e-01 1.601995281059918064e-01
4.268185827246511366e+01 6.708463834547899740e-01 2.261161968343207151e-01
4.789612462620335265e+01 6.209323443549272792e-01 2.071466048971174756e-01
