# m1 q z
3.659668946395643019e+01 1.992246855351899881e-01 1.452947756827758230e-01
2.844977690533842463e+01 3.059065047443734753e-01 1.405087615979292159e-01
3.301151789664011460e+01 2.407900225883058409e-01 1.266860034984539918e-01
3.621032004727173614e+01 2.172684606848140076e-01 1.086762467800973936e-01
3.015416580214559161e+01 2.708682387718278628e-01 1.673567301947648800e-01
3.182900281476141657e+01 2.569719168655989483e-01 1.334632500499793595e-01
2.632935151228792137e+01 3.652453190917896442e-01 1.179142088755481543e-01
3.302493581876548490e+01 2.335275476958361962e-01 1.515983149886072079e-01
3.271641007169898785e+01 2.387664017192399624e-01 1.524860690575700894e-01
3.466252634652440179e+01 2.257158547540716875e-01 1.286656917803298550e-01
3.052070604278663879e+01 2.794991376545425954e-01 1.286373790860980415e-01
2.905005531796324902e+01 3.071077643847977545e-01 1.216401512014399500e-01
3.412429357375302175e+01 2.166341710344375504e-01 1.532338876185889986e-01
3.067189480054391382e+01 2.634980066775647889e-01 1.503609981742458357e-01
3.042570152052075372e+01 2.624492640889447004e-01 1.684714795461874637e-01
2.698496769402057538e+01 3.326445134907314305e-01 1.526343395376363044e-01
3.163994022504313719e+01 2.541535990061140615e-01 1.463416559426177488e-01
2.972697297747833289e+01 2.816049256934299860e-01 1.436806175567254540e-01
2.871912382321017532e+01 3.235393346610066501e-01 1.219719867574681205e-01
2.651610377244787742e+01 3.506424562450258242e-01 1.583078833103406802e-01
2.780963228824371214e+01 3.096933067394364025e-01 1.637729613616765723e-01
3.008793265889750401e+01 2.680732964275134300e-01 1.715846768949753631e-01
3.037700883965066012e+01 2.745246362723592903e-01 1.541222753354879460e-01
2.772949899177093513e+01 3.390747338319229365e-01 1.170030757610490135e-01
3.234668747567373259e+01 2.221446384173621780e-01 1.931546046136184414e-01
3.383111807601175514e+01 2.176592958335263062e-01 1.604550328416561034e-01
2.904035046015238919e+01 3.014549913380593082e-01 1.337818243760180437e-01
2.755576557560270956e+01 3.054625972693312264e-01 1.642809039307193408e-01
3.036983430468428935e+01 2.742867800387470134e-01 1.416388709074903884e-01
2.831958458134056400e+01 3.268767676562586155e-01 1.191718681898774196e-01
3.116058575198179170e+01 2.726823603948419494e-01 1.145998229177360717e-01
2.843646048642323976e+01 3.178717999152539941e-01 1.217457358812766982e-01
2.975600519598247828e+01 2.776797941685537618e-01 1.618361228077111746e-01
2.791353129992414850e+01 3.394047116790743779e-01 1.052415575249438517e-01
2.766097961629100510e+01 3.250924354155836360e-01 1.385448646006910423e-01
3.048852732324067816e+01 2.667375834896388853e-01 1.462976649717831756e-01
2.841341885468717265e+01 2.970923631316290114e-01 1.721740743581361421e-01
3.816123675297552609e+01 1.780814428623527235e-01 1.544127271372190691e-01
2.661677785696652165e+01 3.511690154250571849e-01 1.542690528275229012e-01
3.041549854802677189e+01 2.895740254279329240e-01 1.097539621202125865e-01
3.380087396760962548e+01 2.309285584438868222e-01 1.314401566568362545e-01
2.363353952197868324e+01 4.434843202613260593e-01 1.310079882182322852e-01
2.969934367228490402e+01 2.932004370094733470e-01 9.189058030739297167e-02
3.161830362834852437e+01 2.535761438936629530e-01 1.575886462442911973e-01
2.702317735773811691e+01 3.644150896826141572e-01 8.920257091583398690e-02
3.130262492969268351e+01 2.619265414988810603e-01 1.459321506480346087e-01
3.056517896177125238e+01 2.750450152171517448e-01 1.300695053644368437e-01
3.740965618010832827e+01 1.832552174438833448e-01 1.537513684146639137e-01
2.976773326046483703e+01 2.838896645912638572e-01 1.335866705458143566e-01
2.840732882768353207e+01 3.263914665080914213e-01 1.133588225320368570e-01
3.141800208307996911e+01 2.669719927904525281e-01 1.316108495855434213e-01
3.095961031011779951e+01 2.657680350618603637e-01 1.456521599693184621e-01
3.141820339107176352e+01 2.868933726939749129e-01 7.726763996862125172e-02
2.960874124074664593e+01 2.926801302821426809e-01 1.219214969817318250e-01
3.378436588601469737e+01 2.343027422971777074e-01 1.334456185869101752e-01
3.041644958537041887e+01 2.681873375662662262e-01 1.520899040104166100e-01
3.083318537002491766e+01 2.647997587394339547e-01 1.347733503301631608e-01
3.075689478688148526e+01 2.615221060383511320e-01 1.352716415834289421e-01
3.588198883745484125e+01 2.036804164996429134e-01 1.582996291057547078e-01
2.890134670401858585e+01 2.916571546429241879e-01 1.590745123540683037e-01
2.943749958153330226e+01 2.973425332727675507e-01 1.317453152632212521e-01
2.908658639018813119e+01 2.963445638347131927e-01 1.339636310641727501e-01
2.743145376845833283e+01 3.266802836463474913e-01 1.507600757861277396e-01
3.362824857860287153e+01 2.206315755476927765e-01 1.597579415417380577e-01
2.964136868588784068e+01 2.922448281128916525e-01 1.155247444577470473e-01
2.909439781167865746e+01 2.873377618486395724e-01 1.537348503753627749e-01
3.320386061649209353e+01 2.304061513482393297e-01 1.516001077302296940e-01
3.152604790593627726e+01 2.725845662113924317e-01 1.114924500061339752e-01
3.993522256220244060e+01 1.642994453031330349e-01 1.581464813447188145e-01
3.062734658346119332e+01 2.686436889350203860e-01 1.581571021170032620e-01
2.697123434854920987e+01 3.382833795604580640e-01 1.508518929739621484e-01
2.986467293175895321e+01 2.784693635382049504e-01 1.579246580664929456e-01
2.880360096047194673e+01 3.138490513729811915e-01 1.350696743680051826e-01
2.891687216813301831e+01 2.990980456477019267e-01 1.326608221915447361e-01
3.024241878999234601e+01 2.685663817582158996e-01 1.605646281052160174e-01
3.159023568336707299e+01 2.527509444703670005e-01 1.523416199595777343e-01
3.149103054329734874e+01 2.419174006946958055e-01 1.634726135158939553e-01
2.827715092919362405e+01 3.062121781336140103e-01 1.559011684686009702e-01
3.083122093614204218e+01 2.495624260297960861e-01 1.865110379046260036e-01
