# m1 q z
5.983131628856714457e+01 4.256735596066108518e-01 4.305959165472815764e-01
5.712129688994792787e+01 5.788455805576229185e-01 4.637334983676715816e-01
5.562623067508159380e+01 4.674065501229792696e-01 5.433087702273189379e-01
5.324261426913282946e+01 6.362760859424051452e-01 5.350947512183235055e-01
7.024591943103536096e+01 4.533487729253210530e-01 4.957961825177968906e-01
6.374567479903317491e+01 5.686773855034882308e-01 3.578922022606088049e-01
6.808938863464244662e+01 5.884053137619122964e-01 3.906746847111874366e-01
6.095104284508798997e+01 4.612970519273329462e-01 4.814438931656521703e-01
7.485563209646672078e+01 3.091093520030693265e-01 5.939626098051177250e-01
7.419097688347351038e+01 6.994627851067259927e-01 4.187208824955996889e-01
4.686461072540640060e+01 7.387242527946302761e-01 6.170340333158340629e-01
7.326889922803994182e+01 2.727677125965427551e-01 5.452640614556625298e-01
4.643680810859255814e+01 6.392424467762195528e-01 6.224552780052559076e-01
6.364987560495585939e+01 4.397515155577474966e-01 4.421516358448019934e-01
6.467869827321295872e+01 7.034555762836021131e-01 3.310831700451013493e-01
5.754293845227361004e+01 6.283009102014401881e-01 5.190808612824564516e-01
7.338401453572767252e+01 3.360433132919268817e-01 4.952308799549799967e-01
6.524030461662420066e+01 3.563656280561636747e-01 5.419132718485397682e-01
7.818173276798339089e+01 1.817843637026676784e-01 2.592318532656203156e-01
4.500294852514109323e+01 7.282624823970901273e-01 6.309187246933872784e-01
5.367056413082942612e+01 5.716040867345943965e-01 5.173054874075335707e-01
7.664405749724198813e+01 4.957162196766276563e-01 4.394697629702477015e-01
4.558758594089646010e+01 8.535675261831647820e-01 4.517817635847958258e-01
7.164643226737427995e+01 4.366975740352859736e-01 4.454837580055008850e-01
4.875330697188594087e+01 9.901009394294301158e-01 4.432389937767137744e-01
6.759954864885639836e+01 3.412639478888940814e-01 3.254890676328064392e-01
5.899310348772213075e+01 6.318258253381655587e-01 5.901695505030275513e-01
4.555413745059893671e+01 9.737948692572531151e-01 6.040634875348447341e-01
7.339897089709492661e+01 4.360773544324704765e-01 7.229608064787178545e-01
5.267009537112558348e+01 7.424622770193886057e-01 4.483880123088768710e-01
5.620547454625652506e+01 5.702978565802847566e-01 6.795364290923282535e-01
5.119155685838634184e+01 6.231404672399304401e-01 6.921360903792260766e-01
5.863439230827990656e+01 5.058770655640859593e-01 4.960525531754529927e-01
5.158000283939136210e+01 7.911816223725359754e-01 3.691598630803524239e-01
6.026522617195960407e+01 4.472834871961119951e-01 6.492276373641036047e-01
6.896312620313344155e+01 6.484068422396227493e-01 3.644422171761533824e-01
5.195008948777864788e+01 9.633371478826030510e-01 4.884967554966343495e-01
7.897944726344135802e+01 2.524534485425984354e-01 4.706093403837183775e-01
7.066413828707543132e+01 2.476351237989939391e-01 4.500219157628391198e-01
5.601018361456880257e+01 5.762261372703232354e-01 4.247638503589184489e-01
5.800492944267162443e+01 3.767129395423425287e-01 5.023173628999587637e-01
5.813556795490290341e+01 4.646746631846656594e-01 6.076769194890934145e-01
5.429618113360047715e+01 4.291949613359403171e-01 4.242401168833153102e-01
4.944133495997783001e+01 8.792600762882832877e-01 3.784936156447336608e-01
5.074911981493190893e+01 6.674170198287157074e-01 6.420685298694797094e-01
5.326022124361079335e+01 7.892626358557333077e-01 5.330733827100267996e-01
4.517144542926158124e+01 9.670091565191980543e-01 5.911066230745611882e-01
6.139772832421564175e+01 3.894043835537324139e-01 6.203836108807601057e-01
6.626096268406834611e+01 4.849118640898124610e-01 4.841110110788434673e-01
4.359079271116382159e+01 8.639613975681275093e-01 6.999511214152047689e-01
7.034327356627964889e+01 3.128147377866503653e-01 4.762307376495405475e-01
7.160192875704127857e+01 4.792033696396613141e-01 5.552548584155263534e-01
5.106546244414036551e+01 7.819127624096006146e-01 5.749785692366760070e-01
8.180851741940803379e+01 2.519583956405420655e-01 4.771062604645819882e-01
4.209099729370191056e+01 8.180337052495643135e-01 6.941867185584769118e-01
5.686616467375368700e+01 7.169357079798015508e-01 4.773682927627090344e-01
6.266382951176468197e+01 3.477403497183643721e-01 4.628911374028510939e-01
5.969211397256686524e+01 4.954938455147864795e-01 6.390642573794377279e-01
7.024682434009456244e+01 4.746899886302078375e-01 3.191230452732669587e-01
4.849405280345102653e+01 5.563538405118576557e-01 7.382052584895374414e-01
8.087822114457982536e+01 2.422419931352302325e-01 5.662222251313980825e-01
5.649526822288027006e+01 5.249973403259339255e-01 6.655936746136225102e-01
7.235870465256628847e+01 4.256638580978278630e-01 4.124610108829946942e-01
6.630062823165640395e+01 4.650520732489689668e-01 6.243311463689289464e-01
6.441893031206505782e+01 5.983688868079515277e-01 4.861926295444067292e-01
5.143393838149364683e+01 7.415875853763402858e-01 6.403195961181573637e-01
6.226961148537018431e+01 4.693471153737722168e-01 4.311712147838461240e-01
5.346184669306111914e+01 7.052662293571602126e-01 5.128773296978307306e-01
6.440700588117437064e+01 4.362863905567437306e-01 5.910297149342362832e-01
6.227537222308022535e+01 4.648705983989384616e-01 7.234548280491496230e-01
6.854226793839139020e+01 2.067193238256511412e-01 4.207945422678452951e-01
6.639328240594483077e+01 4.571971666527178124e-01 6.529622590477561772e-01
4.405278517040635222e+01 7.965125493502994702e-01 5.635942778917073515e-01
5.782047917240735302e+01 3.266965023240910315e-01 3.741243782852627930e-01
4.640104966367695027e+01 9.180894452374508408e-01 6.439746943252154798e-01
4.861410879455100797e+01 7.320323356447572261e-01 6.458926596458807179e-01
7.245152120013308661e+01 1.749282859765953213e-01 2.852262887022501969e-01
8.514905381680786434e+01 2.051610489672335280e-01 4.110391055153789774e-01
7.144660794693372452e+01 5.665187850439999950e-01 3.699570481170436076e-01
7.665094771494045744e+01 3.356129946695052269e-01 4.258674476362540595e-01
6.303434019004433253e+01 3.044176720352572141e-01 3.539161678977714720e-01
7.114048955910240579e+01 4.836663424644361275e-01 5.281878144906778649e-01
6.775660495322124177e+01 5.503662707986474167e-01 5.960945775831745230e-01
5.342260150304946364e+01 6.531871169359084739e-01 7.763725468786072392e-01
5.376810203742344640e+01 7.426702982409183473e-01 2.837201770683910329e-01
5.611134461065479684e+01 5.322819978334996094e-01 6.877934949218398319e-01
7.843790436826454027e+01 2.101759913479487041e-01 4.261903685420379007e-01
6.169162009927610058e+01 4.465016202682157709e-01 3.017746605701405738e-01
5.572289105892701144e+01 6.249409786737973871e-01 6.158833233762407433e-01
6.752212863834114387e+01 5.185509149843228194e-01 2.942854488299733173e-01
4.174135111332829240e+01 9.033775361559265304e-01 7.131501779834219512e-01
6.630526109702680060e+01 2.278557202115501223e-01 3.381132426901722887e-01
7.723971964097714249e+01 2.775319580653732854e-01 2.654383270995344102e-01
6.262355193773744588e+01 5.507649930375135838e-01 5.435729266675409788e-01
5.259596557582578669e+01 6.700104073811099514e-01 4.773333839535746637e-01
7.927634716131154846e+01 3.911580856874664058e-01 2.966834289631486987e-01
5.637495661038357042e+01 5.527748795496723044e-01 6.883843581359416763e-01
4.823188859988913890e+01 5.827093462384996814e-01 6.497010698884961855e-01
5.971781806818955118e+01 7.963670455982411189e-01 3.550387386331296247e-01
6.438040000772033977e+01 3.434604437327825055e-01 5.317246443121630417e-01
5.493709978507042280e+01 4.440711398816874489e-01 5.921985988414686375e-01
7.424283723561264026e+01 4.992074055227210261e-01 3.184539845369574462e-01
7.004544394230966020e+01 4.247789970263116666e-01 4.178455625639784787e-01
6.503411253565019479e+01 4.490682379143697833e-01 3.806626227438433263e-01
3.988474654030142119e+01 9.557758283701294211e-01 6.333113180173142176e-01
5.580325281273527338e+01 6.560385410386295746e-01 3.828081246978982666e-01
4.589999132153776173e+01 9.118333000654420539e-01 2.930188426419809700e-01
6.712412546511539801e+01 5.140497722132103542e-01 6.566311599414079714e-01
5.841829020188387034e+01 5.792967358844332004e-01 4.580422745011251129e-01
6.336756648130012337e+01 6.952653537183366428e-01 4.431615194798135260e-01
5.000756100617630295e+01 7.513816388798261192e-01 5.720754361374736918e-01
7.133846894684032236e+01 3.015308497401268939e-01 4.572216391048051776e-01
5.271553641494651288e+01 5.768481126294023875e-01 5.508000647075907974e-01
6.750681288518897816e+01 3.025749625585146818e-01 4.046215669703582263e-01
6.111007019442806865e+01 4.885830553293658562e-01 5.433665663725174566e-01
5.691523511226256460e+01 6.099558735542274235e-01 7.930868025883981431e-01
9.619876578677178713e+01 2.168562661029685423e-01 3.768289835079449146e-01
5.840610036436010688e+01 6.945104227172761435e-01 3.428363535261628181e-01
7.237496862446255363e+01 5.020299306621777147e-01 3.794786026521493327e-01
5.380698995468472390e+01 3.884906175792102179e-01 5.135045289151004555e-01
6.473564696213472303e+01 4.847770877535064193e-01 4.177876147313540067e-01
6.282783335447949469e+01 4.374528988523491146e-01 5.891501177455913396e-01
7.430080493043658407e+01 1.760099077978267978e-01 3.375359937555060252e-01
4.979455486451742985e+01 8.272407544746572805e-01 5.776689504299558076e-01
4.899994501939797686e+01 8.948952130370254610e-01 5.086831647198309936e-01
6.016389881400811390e+01 4.201469253802264658e-01 5.279429833575035591e-01
4.398254030498183198e+01 9.200374113773033269e-01 5.977316675920736344e-01
4.960200516497371126e+01 7.221609851759192011e-01 6.158962517898364242e-01
5.122793510067844380e+01 8.820532754008969523e-01 4.577970100599172976e-01
5.956230357873231185e+01 6.304720701088981638e-01 5.015799343416142975e-01
4.521474433203980681e+01 7.517903728500667793e-01 6.070674518739562764e-01
7.639872747353560101e+01 1.805164332755079537e-01 3.835527717569828243e-01
9.249214308633442272e+01 3.425121593175474710e-01 4.019464703329451161e-01
5.665599949074623964e+01 4.481612738586735478e-01 4.553365843685612258e-01
4.728335426230192695e+01 6.317712426410763138e-01 7.329665237700963010e-01
6.027420035380157515e+01 7.551625573330907892e-01 4.042001757515452098e-01
4.968754152098242827e+01 8.098760633589289215e-01 4.319096656732232531e-01
5.282830252843144336e+01 4.095045366049909763e-01 5.186609485380339057e-01
6.017738759510303481e+01 5.368514244401084712e-01 4.795210482657512596e-01
5.228906694298362368e+01 6.095467606575002417e-01 7.001989539084971792e-01
6.266480523754582066e+01 4.682026560941401350e-01 3.787998043831327100e-01
4.119587508138078391e+01 7.827972427490439422e-01 4.934563436891545862e-01
5.764031687490432887e+01 5.272290285038919722e-01 6.487824722337688366e-01
6.435597569196733048e+01 3.850856221975298421e-01 5.980219177075114523e-01
4.640855140162818060e+01 7.666906626575284989e-01 7.504336197407958098e-01
6.736755168735517429e+01 3.334095674253311214e-01 3.950605419418092290e-01
7.217986679957468255e+01 2.460497875276466684e-01 4.039027875209577623e-01
5.984294333441933134e+01 5.131947254503754774e-01 4.776218594822437824e-01
6.744753655229010292e+01 2.552399013812115536e-01 4.511540382520302650e-01
8.624438979124846583e+01 3.608892896906924497e-01 2.458419823357992917e-01
7.032746054653480883e+01 3.686923205294906913e-01 3.346744081958118455e-01
5.713921732729937020e+01 6.755997266319596628e-01 4.533157144408960226e-01
6.507432537653674842e+01 3.740882116680575575e-01 3.709715936342690701e-01
4.332375862416154177e+01 8.278546036549104814e-01 5.591234472499581054e-01
5.651868261843338814e+01 4.761096525022191495e-01 4.495638133760872512e-01
5.215395873252114001e+01 7.640242490109806495e-01 5.858204130074600169e-01
7.211059969807753589e+01 3.732243409145892810e-01 4.006600858213296146e-01
6.093936187420257511e+01 5.875570580683195931e-01 4.721963643626777007e-01
6.819968785791782295e+01 2.211703119445958821e-01 2.826617913530882764e-01
4.975073975120120906e+01 9.593399847045239737e-01 3.930077221655577935e-01
8.111990218197509250e+01 2.866318574043591472e-01 2.949057164257926633e-01
4.933062653479485959e+01 8.781433735373606053e-01 7.208509130687932309e-01
4.637958895097033007e+01 9.677235075377986773e-01 5.183235919020882099e-01
5.902459209195750134e+01 4.811227678098160543e-01 3.973286878131847555e-01
7.287390486622695107e+01 5.973923565803411773e-01 3.239301604466339746e-01
7.327447185963420395e+01 4.026428894670792680e-01 5.460834274622990980e-01
4.760929067463266762e+01 7.085262456515294405e-01 7.250616469971863376e-01
8.169680258552421037e+01 2.790216176334526232e-01 4.570769467152354659e-01
5.134140538176658453e+01 5.842867939873259697e-01 5.349930080847369318e-01
5.298603636027861796e+01 6.769403163343578056e-01 6.397367652405268057e-01
6.241321225046968380e+01 5.568684436553181794e-01 4.057294590475498675e-01
5.871405134639649503e+01 4.685863309457126702e-01 5.968298388199053672e-01
6.084643564670835048e+01 7.612709724489212793e-01 4.588761870538152765e-01
6.709026575015595029e+01 3.677782022579926258e-01 3.635686107632531971e-01
6.297666138658635759e+01 5.619146629473684706e-01 5.522920558774347954e-01
7.557979493072500077e+01 2.411956934631729055e-01 4.193634596234160350e-01
5.833892795420601374e+01 5.680142675413888398e-01 6.927462051372137442e-01
7.141220178758185000e+01 2.994126894833239461e-01 5.126357505816862004e-01
8.301183859333197290e+01 3.123578552832687594e-01 3.459639730968521731e-01
5.010110458824035362e+01 7.762433048526297119e-01 6.086358260604719517e-01
5.451971959539495316e+01 4.528444158100692896e-01 6.023674589647637356e-01
6.963575783433302036e+01 2.341182002707131171e-01 2.844973564133648214e-01
5.337199202502872453e+01 5.972010884690901467e-01 7.639918180909414103e-01
5.933183972125716821e+01 4.824922431909864362e-01 4.673283283378635855e-01
5.525302664882014625e+01 5.811285572001195776e-01 2.570627670904369055e-01
5.034220836411087419e+01 7.822377703922448466e-01 5.071293542504753393e-01
5.153808254363674735e+01 6.454665063018011351e-01 6.012802345119298009e-01
9.112488686297848517e+01 2.424879529581319693e-01 3.300293653951419381e-01
7.353951164224758941e+01 3.041818453524010590e-01 4.940650923364059977e-01
5.283996875182660347e+01 7.099854036614222652e-01 6.131867513264063208e-01
4.829943631991568509e+01 8.639007529800023510e-01 5.179518677647986236e-01
6.469535527151344922e+01 2.840630520271097414e-01 2.628499332040155068e-01
6.211980810316605783e+01 5.313490424223447084e-01 7.238002236829588210e-01
6.003992652644578243e+01 3.378704696257621709e-01 4.107531609961092012e-01
7.468213222842550181e+01 2.975547287347261038e-01 4.991057709815237553e-01
6.293357277841862185e+01 5.654630852688693476e-01 4.842380134982459672e-01
5.635050527759123185e+01 4.755213659398062065e-01 6.346728249881137263e-01
5.261231643717221118e+01 4.766051366585926097e-01 5.920797111666034063e-01
6.065453663600204237e+01 4.292845648812496084e-01 6.970857143642871234e-01
5.881989504990718842e+01 4.456374643249482737e-01 5.119297991470428411e-01
6.185558762569363722e+01 6.575555928178220544e-01 4.768829558682587955e-01
8.026621907056227201e+01 3.281303109992180778e-01 3.839568543616063701e-01
6.020920902179537393e+01 7.535797225903425600e-01 4.541380029244534988e-01
4.609706302598524275e+01 6.942167432504516844e-01 6.793690444373813309e-01
3.792899019825707541e+01 9.420354373872720233e-01 6.420853643227917296e-01
6.810114843764736747e+01 3.587698365328415573e-01 4.076049657431524142e-01
6.094282638501640292e+01 5.124514910840310966e-01 7.034171665266559792e-01
4.672357620731247607e+01 7.195322457448010134e-01 6.281209615163446669e-01
7.064178030915998363e+01 5.790608596718090917e-01 3.530344886583065556e-01
5.908797745225514575e+01 3.253094370172963656e-01 3.632636511022982462e-01
4.805108818980359331e+01 5.094497103450619235e-01 6.154962283056406580e-01
5.870133245775542008e+01 6.001465270429918730e-01 4.380080827039787850e-01
6.027599625229704827e+01 3.720641212555007571e-01 5.217237475331023555e-01
8.811328176213929453e+01 1.736588838646722366e-01 3.684990808975747711e-01
6.013151938263825258e+01 5.637070294472201759e-01 5.482636246836150029e-01
6.925315693895468883e+01 3.497291257148621990e-01 5.031379984534967154e-01
6.078933257167776816e+01 3.396204064964423175e-01 6.660779282979211180e-01
5.959148419806065533e+01 4.091927313500778318e-01 5.398486572141353301e-01
4.594773161708342712e+01 9.865883212435708760e-01 4.061483410755392098e-01
4.957004210384542375e+01 8.181032639823835328e-01 5.962140630375385442e-01
7.406593005788057837e+01 5.044734515950278775e-01 1.980959289870707629e-01
5.371215466344180101e+01 6.381841614806843532e-01 5.209494623922914514e-01
7.621545713965706170e+01 3.526354578669348983e-01 5.601262068976500252e-01
5.222146975828889737e+01 5.004318424460549863e-01 5.406835327207847319e-01
6.898889423755052519e+01 5.298039729602251890e-01 4.262502148810237701e-01
5.434976447733686200e+01 5.257567382715447879e-01 6.985461738592987357e-01
5.307471124976496668e+01 6.400948412996484427e-01 6.629984774095284417e-01
6.485408587903886257e+01 6.502522328538317131e-01 4.752669240590415289e-01
6.401184700402100702e+01 4.727941788086088004e-01 6.362745169545120927e-01
6.965497276745931288e+01 4.364283903463166414e-01 5.027201483638963353e-01
5.727931230988425426e+01 5.576268501672722033e-01 5.069814964085174180e-01
6.337058086240172372e+01 4.001830629972911724e-01 3.854100253971812773e-01
4.870990854949759097e+01 8.995172200301640997e-01 4.326849910038201852e-01
5.229337895574806794e+01 5.336408906271501440e-01 5.960080436890333733e-01
5.005086468040916969e+01 6.383997493825823710e-01 6.137353460092271895e-01
6.276344637542113958e+01 4.640219645873863707e-01 3.578198555094481703e-01
6.950989640689483906e+01 6.405208675451307121e-01 2.298647238376716473e-01
5.309056338264452535e+01 7.270149228236554295e-01 5.933679074014165389e-01
5.544373593879583950e+01 5.520439730624357999e-01 3.926518099383488614e-01
6.180340471957759974e+01 4.600024776029528195e-01 6.204986354466526244e-01
4.275787554485684439e+01 8.938277673421488601e-01 6.121788852008073212e-01
5.341227037012884438e+01 8.895817463240556222e-01 4.038890756433990981e-01
5.941278070172709391e+01 3.176432401086524138e-01 3.910068195510642552e-01
4.535334903259139594e+01 8.707812949682556258e-01 7.966802718022386598e-01
5.437699093104920678e+01 7.715015559281999113e-01 4.298754993453638984e-01
5.125753649157663006e+01 9.088045968304689914e-01 5.059449416499005592e-01
6.241071247155185375e+01 4.622060929261400108e-01 3.499608597279795785e-01
6.633530479526032764e+01 3.901356076429146613e-01 5.440156190301013162e-01
5.940330350125877601e+01 9.136607711318023295e-01 3.574490918383669280e-01
4.111707385087408539e+01 7.815554633805377183e-01 7.102599168710381772e-01
6.400136912614043183e+01 6.801724426721200700e-01 3.983688410185534101e-01
5.197904599849954366e+01 5.732105539672341932e-01 5.013460258442814510e-01
5.228344549913855133e+01 5.670868612984623081e-01 4.646613123135527879e-01
4.431882919530473686e+01 8.851166366400678998e-01 5.228323916578346831e-01
7.094872676659198873e+01 6.669011029445408578e-01 4.106190910799987215e-01
6.098693346140217386e+01 4.263734604412557361e-01 4.646701325393337578e-01
6.657671121811749515e+01 3.838347305394480546e-01 5.522448807436508567e-01
4.718736839549964657e+01 6.370983853591510870e-01 5.628495548363771084e-01
8.546152471570520959e+01 1.953905607009845669e-01 3.579530683049139128e-01
