# m1 q z
3.462629796243970048e+01 4.357020577961269181e-01 4.092106015612999026e-01
3.564278298856466165e+01 3.870630914268649581e-01 4.196906012681487219e-01
2.599401938263446965e+01 8.401302446690954717e-01 3.639431064230006507e-01
4.644058813803220431e+01 2.998175184640487489e-01 3.727306988291689271e-01
3.144332756846949550e+01 8.203366223537977842e-01 3.626640729961095877e-01
3.918960087637415057e+01 4.171994321640998260e-01 3.024660851771984738e-01
3.855511007898412146e+01 4.208865538603092649e-01 3.039755656973328057e-01
3.951922886862796247e+01 4.539585940221644855e-01 4.147267361398938035e-01
4.531980051981890512e+01 2.858910540074801609e-01 3.908158485571184837e-01
4.598870750991055445e+01 2.899523695839330006e-01 3.565235308557681559e-01
3.854437919130758416e+01 3.728937744617650818e-01 3.734545161567492944e-01
4.443553676690748944e+01 3.049878113656318002e-01 3.483957018238296732e-01
3.611777813397299042e+01 4.425692914202268846e-01 4.625774621724839664e-01
3.756162171106907977e+01 5.562464406901971303e-01 5.059134666811535563e-01
3.794244932546950366e+01 5.033462069725457289e-01 4.199488446461185909e-01
3.036776924529188193e+01 7.135586586304676349e-01 3.664417225646506848e-01
4.423808313795801439e+01 3.992269465074133605e-01 1.773669291533395143e-01
3.143574507211741320e+01 6.083649436233108387e-01 4.641177253056420482e-01
4.192093475056650931e+01 4.388927615297086859e-01 4.085298731698068786e-01
4.149781131801869094e+01 3.513504441238246567e-01 3.031565481996423284e-01
3.434473234687647647e+01 3.841635623940491406e-01 5.019840893742714139e-01
4.137498762504922922e+01 5.097220096769209396e-01 2.469124904432264123e-01
4.267565176479875788e+01 3.238677547825298264e-01 3.627727556911823914e-01
3.615170454191979132e+01 4.847766366213405731e-01 3.665137246768530588e-01
3.270177581975549685e+01 7.731876112454162397e-01 3.193590714053444191e-01
3.181929776640318153e+01 6.016120312466589626e-01 3.370102690888421293e-01
3.797660259643476621e+01 5.496003635809383336e-01 4.460524881270178654e-01
3.860074088546473092e+01 4.056105742017058202e-01 3.871389399247029961e-01
3.587431609241799180e+01 3.938865667412081439e-01 4.255424613653255861e-01
2.725774058355346341e+01 8.769570372795146840e-01 4.471796995698575361e-01
4.142841955977569768e+01 3.685941233712114462e-01 3.444985268471936202e-01
3.902485273047650338e+01 4.544216958342541246e-01 3.269005566149438269e-01
3.635345385883717739e+01 5.036540690214471594e-01 4.148516644418917543e-01
3.844358874359883060e+01 4.941958373256238324e-01 5.001330684562338424e-01
4.250396950815454744e+01 3.520493461133828994e-01 4.956600020809820428e-01
4.025827447922708302e+01 4.331723865330769363e-01 4.435389194419648851e-01
3.772597870474213977e+01 3.940771161703106040e-01 3.534458907314460552e-01
3.784955134191464765e+01 4.187215793608508041e-01 3.678055795040788833e-01
4.350828107003312084e+01 3.857899283634999010e-01 3.810023365068878620e-01
4.044392918859946917e+01 3.651900263839177874e-01 3.536509061817717514e-01
3.604716797915165927e+01 3.904186392253000681e-01 4.571021362908960772e-01
4.207719993728314734e+01 3.267104269172324549e-01 3.473621604949335695e-01
3.470256645586862732e+01 5.796183105089578458e-01 5.004186624851344467e-01
2.748806253656504950e+01 8.298349198745925692e-01 3.746572086034020144e-01
4.148731924790514825e+01 4.162342457063805679e-01 2.249203303518929054e-01
3.962748774939153407e+01 3.561212087553510264e-01 3.461261807581219596e-01
4.169714622520825742e+01 3.982320470013662184e-01 3.950204988461088473e-01
3.068924842834785593e+01 5.947736923282938015e-01 3.479077834310499440e-01
4.104294557339703431e+01 3.757687895176546888e-01 3.159707013203681969e-01
3.591769074686364149e+01 5.103813342054434044e-01 4.473142493682255583e-01
3.069732329734224763e+01 6.320861534671948778e-01 3.680402828922672565e-01
3.896704428100937179e+01 3.837970457499284005e-01 4.325279931531041955e-01
4.734997055177797165e+01 3.667629670952831655e-01 4.797617339192852270e-01
3.133400361286895475e+01 5.468220311717263415e-01 4.750703903452051513e-01
3.593929065237225728e+01 4.411642646008518964e-01 3.725555693970803439e-01
4.837515485003562077e+01 2.784753198422725839e-01 3.862508210967225963e-01
3.133341662438940034e+01 6.208168642634939172e-01 5.231228438242321310e-01
2.735770503968306855e+01 8.463479337776178557e-01 3.378536165044395134e-01
4.412504604133298614e+01 3.496074325829102714e-01 3.052727541383210008e-01
3.146004859090577099e+01 6.122463544582458228e-01 3.542607290081846161e-01
3.388744607941381304e+01 5.293148626699377690e-01 5.106724453087913007e-01
3.927163294329569965e+01 4.100530447134602685e-01 4.275476575276669911e-01
4.166788061986087399e+01 4.220272854580650046e-01 2.860165821191373303e-01
3.941511190637190509e+01 4.011083516824919259e-01 4.041537333848911340e-01
4.157869311342585661e+01 5.096965493962706262e-01 3.559009765213246856e-01
2.957247567537061173e+01 7.244930416849523214e-01 4.662072997534735808e-01
4.090827223773030141e+01 3.479687511117264265e-01 3.309087597281832327e-01
4.368223800908199195e+01 3.412195379805390560e-01 4.708329675791655955e-01
3.255116770689401307e+01 6.519076872752833651e-01 3.667664589310196122e-01
