# m1 q z
4.467825109386020443e+01 6.190500126439619777e-01 3.926260140802689258e-01
4.984215676704482689e+01 8.059868595688911563e-01 1.240409742056832604e-01
3.875412921972236546e+01 9.974482440761390789e-01 1.977661604230995795e-01
4.793462089831161421e+01 6.019033247270439979e-01 3.717424698775168013e-01
4.046711477311642824e+01 8.516700527843166224e-01 2.823133799556344914e-01
4.130144409496923430e+01 7.798246148145004941e-01 3.658661338504455851e-01
3.527415419747008229e+01 9.289168566910664948e-01 4.586868568575462324e-01
4.481694899759214934e+01 7.185847876063706785e-01 2.030575157068248149e-01
4.425997911053880074e+01 6.403939507040787849e-01 4.601358114873180805e-01
4.183680962865567210e+01 6.435853350837255071e-01 3.627721779964634963e-01
4.386963847912186054e+01 9.848136590210626595e-01 2.165391141852928969e-01
3.807105544366623917e+01 8.837381308877025887e-01 3.660521547560386391e-01
3.808808825682881150e+01 8.113335995131167877e-01 4.763929815665831069e-01
4.584215883066020325e+01 5.712283204855653773e-01 3.454092683830737864e-01
4.850682296876738064e+01 6.076264582748115428e-01 2.255553236662137528e-01
4.072248384552902678e+01 8.972761082855541526e-01 3.162790091280073268e-01
3.586020333552009021e+01 9.732646023158304516e-01 3.816403351335194150e-01
4.238596838178315807e+01 9.344807687785204875e-01 2.751136915604874833e-01
4.651664617235773846e+01 7.672912020078899165e-01 1.788433190190337196e-01
4.649034756751850495e+01 6.550938106712400621e-01 2.133800808674524707e-01
4.947329480820429382e+01 6.667363075156959029e-01 2.590406907928831659e-01
3.766918740887488326e+01 9.953901563862653790e-01 3.720714678252412533e-01
3.927779279124683143e+01 9.138612949708297961e-01 3.793412513302054645e-01
4.609600655153329996e+01 6.567960182795576918e-01 3.799243813189923658e-01
3.574746286425661168e+01 9.132348184645058264e-01 4.132301040585090735e-01
4.219818514577433888e+01 8.227906122389627708e-01 2.821775408671640117e-01
4.003234866632518418e+01 8.797613124906444870e-01 4.208704389550731451e-01
4.220729909711029393e+01 8.897670091415984528e-01 2.314573448872476735e-01
3.892668272809301300e+01 7.249658366321446445e-01 5.237943591648398511e-01
4.969828324292428334e+01 4.789078352163094743e-01 4.274143072971942625e-01
3.844069000277574588e+01 9.624768409641778488e-01 3.745047606752211489e-01
4.491431119753153212e+01 6.219689067176337183e-01 3.799812651648158957e-01
4.623765707371126865e+01 7.544867504670688119e-01 2.250610702639727900e-01
4.610983107026172689e+01 6.767694201012095512e-01 3.272116652120352076e-01
4.262765336127851867e+01 7.196955456705943499e-01 3.575583695146531404e-01
4.071549656542403284e+01 8.881627223723099762e-01 3.231300433912797088e-01
4.899050338714385333e+01 5.491041384506528678e-01 3.878968953671650399e-01
4.293868310590394088e+01 6.640224505864213977e-01 4.306623206063005527e-01
4.469447814223971704e+01 5.697179818885936831e-01 3.191690811547558404e-01
4.019435311352935258e+01 7.816484661331248862e-01 4.094914201205384630e-01
4.436700714238883592e+01 8.927161276578469140e-01 3.133428169008334319e-01
3.350935424532445950e+01 9.519278305702475462e-01 4.191037350089147351e-01
4.870704449688833648e+01 6.991060144246974417e-01 3.231967140711702324e-01
4.559358482294693005e+01 6.812254020667359855e-01 3.413878781042486987e-01
4.522417206129842526e+01 7.398822666796813774e-01 2.105233634405965504e-01
5.040964489758389533e+01 6.714084380553589915e-01 2.237718753874224364e-01
4.643073166584900946e+01 7.589473645387821987e-01 2.136485333481973059e-01
4.388406145070362641e+01 9.016696563840869150e-01 1.928266362444971960e-01
4.346094920822604024e+01 8.889174281530096700e-01 1.688785207645690789e-01
3.341803377618852267e+01 9.438198945026934350e-01 3.824513726229925581e-01
4.296529740024078592e+01 7.824288398646649378e-01 2.731422320134561654e-01
4.104206419102685999e+01 9.754044624791949891e-01 2.663585055762782150e-01
4.684960361062858425e+01 6.847458900224991929e-01 3.790189742201205969e-01
4.588374915400452636e+01 6.085020013004460715e-01 3.515383571941470553e-01
4.785071842861589175e+01 6.263227422403784272e-01 2.349921699571731748e-01
3.981280468501738312e+01 8.181750510763049489e-01 3.604459240511840856e-01
3.744561266852196013e+01 9.891308581478669426e-01 3.622684905452221993e-01
4.361333574767598975e+01 7.999426895073663557e-01 2.674821984151766752e-01
4.257134028542225224e+01 6.412819806395846367e-01 4.384443718830214887e-01
4.434566256511372728e+01 9.368042439377973762e-01 1.930011394184278362e-01
4.522058651036417842e+01 7.766013759651667625e-01 3.526962112743111666e-01
4.566127781379373118e+01 6.060721581546377745e-01 3.456808162534546480e-01
4.829533318892573135e+01 6.495386943693544080e-01 3.387311345316034727e-01
4.692512210502862757e+01 7.558775513065933982e-01 2.583113545484979623e-01
3.977271510825869427e+01 9.296665129473407063e-01 2.471676067414337041e-01
5.370932346580875816e+01 4.518814082527500831e-01 3.011462803540860267e-01
4.874182433948255522e+01 5.958262844738838604e-01 2.045338798532453928e-01
5.096348120189445297e+01 6.986052180704949155e-01 2.335205084818646470e-01
4.607146284028585370e+01 8.091234095541799398e-01 2.861020971809866698e-01
4.039764386877244107e+01 7.101430609987893217e-01 4.393432054813922738e-01
4.794649262273669166e+01 5.926106982486936126e-01 2.752983760543635805e-01
5.256230780617706699e+01 5.763969741462650065e-01 2.726960290031519296e-01
4.296685692742028095e+01 9.317985920526936638e-01 1.814168112640468233e-01
3.725019857400435086e+01 9.415305881770714702e-01 4.398483255758671717e-01
4.503048626038732039e+01 7.951693483826117737e-01 2.756356396435921119e-01
4.800786386970001729e+01 5.780286288683880169e-01 4.512002086051174476e-01
4.888080470580498371e+01 7.387634928325029771e-01 3.408359597732857904e-01
4.011155466458451713e+01 8.415922068570000913e-01 3.674146685724316574e-01
4.863154500224815280e+01 7.774242859496932612e-01 2.190635474389973081e-01
3.986832463012559202e+01 7.689032194126694808e-01 4.313295660826330646e-01
4.349363783653104321e+01 8.115688787645701785e-01 2.628511755085498613e-01
4.158871928237753934e+01 8.624274057721683651e-01 2.240416459779135394e-01
4.107972299305971120e+01 7.479020803498234171e-01 2.524539134647708072e-01
4.109722616668923223e+01 8.510313578563395431e-01 3.573611099149289760e-01
4.515734861120447619e+01 6.429183053497754541e-01 2.754965348797600022e-01
4.610115724543570082e+01 8.966457869065772579e-01 1.215275002562581502e-01
4.698635355230094746e+01 6.588911945430697692e-01 2.775805757938349938e-01
4.719899758066244999e+01 8.500398606491964548e-01 2.198664264180427985e-01
4.333614645086631612e+01 9.771306343910449721e-01 2.376779535200201354e-01
5.051505129004355155e+01 6.915419203803606640e-01 1.941162955899235210e-01
4.841154163573632729e+01 6.439341134922409449e-01 3.377826858040532398e-01
4.775232385179150896e+01 6.289342063384408821e-01 2.768914628551082391e-01
4.668976525818068524e+01 5.532209629662400152e-01 3.342363616106712176e-01
4.222337225852065501e+01 5.991201331884232761e-01 4.629524474335039996e-01
3.760009734737190001e+01 9.178945035096905958e-01 4.590749979263191172e-01
4.887397585896761143e+01 6.992595891007480358e-01 1.922589302726272487e-01
4.379523817239709871e+01 6.974548781690776966e-01 2.907419400093688711e-01
4.088659440697153968e+01 9.272687456446424559e-01 2.946925408604241792e-01
4.469959195446256928e+01 7.127501635724532436e-01 3.472275831469054941e-01
4.505876474193583903e+01 7.603658013428713502e-01 2.300287583873421582e-01
3.824204836016220810e+01 8.834287760602753670e-01 3.499347661006007026e-01
4.078226104723972156e+01 7.148103544677216759e-01 3.909112367241536212e-01
4.061031579825200311e+01 7.390737580416381070e-01 3.915237278723620595e-01
5.158693777265332869e+01 6.034013355850053051e-01 2.400765379353401729e-01
3.991925186178720963e+01 9.032511805607471578e-01 3.020717120297741753e-01
4.386551075691803447e+01 5.976921541909698821e-01 3.315218488955865572e-01
4.836386435955148499e+01 7.732091138616278281e-01 2.536069261805597996e-01
4.146538593321012200e+01 6.489491813531116371e-01 4.956098703056013854e-01
4.554782154676671269e+01 7.198235398245884653e-01 2.348424449570390982e-01
4.279350397566563657e+01 9.641961946417373364e-01 2.724972238905208344e-01
4.672894193354686365e+01 5.772356207047861787e-01 2.580667580145415974e-01
3.871958961661249532e+01 9.229463076011668043e-01 3.831202934958839457e-01
4.472814628887301325e+01 7.078153046937419868e-01 1.703777983898639159e-01
4.954506146030900737e+01 6.613875634179253726e-01 2.368198491891563284e-01
4.401320513133493506e+01 7.418181721482859370e-01 3.406492367351182660e-01
4.815807612792091419e+01 7.363976603466186877e-01 2.612912095204466545e-01
4.697181272731852886e+01 7.236048827728127630e-01 2.416554617796610738e-01
4.618359286857747747e+01 7.589673340557735459e-01 2.576728288199022776e-01
4.171485500521036727e+01 8.043323391182584103e-01 3.698763848017785905e-01
4.215301127445512464e+01 7.473977841619290352e-01 2.812316703277976115e-01
3.760376981102103144e+01 8.913743101781068656e-01 3.881898488276167569e-01
4.927564634878531535e+01 5.722021569718419576e-01 3.239146668802930784e-01
3.706259828933345801e+01 8.764433859329413545e-01 4.112974342501965475e-01
3.838490845909561955e+01 9.093060289702895593e-01 3.173658826719527037e-01
4.270502803391965330e+01 8.328134700234802734e-01 2.573799629058931004e-01
4.015463373263428082e+01 7.645301056185705990e-01 4.615651653536823051e-01
4.363122441769514381e+01 7.072407303248310351e-01 4.157690964009944090e-01
4.111221449817157492e+01 8.792391207272479692e-01 3.000959603511305640e-01
5.065443966473381465e+01 5.498334711502399497e-01 2.743607940617234786e-01
4.197355506730866637e+01 8.129602419463758389e-01 3.608755341806754169e-01
4.586627374401237489e+01 6.606232760102306312e-01 2.587738956167499604e-01
4.389312150806924251e+01 8.156275192777248106e-01 3.849968437011165867e-01
4.303985137594431620e+01 8.802051530812190494e-01 3.635467859982523531e-01
4.663231895533436244e+01 5.550800487249309967e-01 2.007582539298500557e-01
4.465516518661155487e+01 6.170332383217344008e-01 2.819002132588019904e-01
4.011732627837381671e+01 9.611419836388426230e-01 3.315396572107740525e-01
4.482540461506292928e+01 6.623535364281869509e-01 3.613496653717354623e-01
3.841415581989705430e+01 8.868295056144149813e-01 3.830396849683644356e-01
4.046164239515042027e+01 8.558071230622930070e-01 3.517090185295512761e-01
4.301278833366809096e+01 8.122032072667914049e-01 2.535666303101495878e-01
4.206957609585051472e+01 6.572713597555687182e-01 2.929885257159143275e-01
3.648031451491615940e+01 9.991498693494296202e-01 3.892814079823695983e-01
3.700140959976273791e+01 8.975820068413429276e-01 5.023037682535752557e-01
3.884883286178464346e+01 9.233037380850942499e-01 4.843385490090369450e-01
4.350563265959165449e+01 8.360336803818553264e-01 2.558608459240340194e-01
3.713619732024798736e+01 9.384038674114784095e-01 4.258240698642890565e-01
5.074220195432400971e+01 6.718903701187981525e-01 2.095435517062923247e-01
4.935532545475912514e+01 4.648833342612455621e-01 2.469917219987712853e-01
4.336187020315927043e+01 9.171921361271662132e-01 1.930251455727403920e-01
4.082090140562934266e+01 9.821917895911894680e-01 3.730041161685609952e-01
4.741359999740971176e+01 7.047054044737290912e-01 3.082873805929249311e-01
4.678013061626840141e+01 6.386028696205614530e-01 2.467433758422313272e-01
4.232097866783561813e+01 8.104477841131690896e-01 3.273152980507251231e-01
3.977082322252469027e+01 8.713783341772705082e-01 3.923829915973551241e-01
4.297522524424039858e+01 9.518226841616950207e-01 2.684480964177226037e-01
4.867424931749258121e+01 6.168245294519003608e-01 2.917511468940489072e-01
4.953071727252284973e+01 6.602585758499878166e-01 2.480273674930809635e-01
4.093178051788358829e+01 8.422490981241212982e-01 3.502231890573118678e-01
4.063022160390637083e+01 9.839176683758030784e-01 3.182708350364449323e-01
4.243118579118488043e+01 7.191486562408171412e-01 2.561771651168275321e-01
4.264548150835996410e+01 8.010846282976491484e-01 2.462607994016257074e-01
5.160566472558979711e+01 6.502512398943069982e-01 3.138158650999594568e-01
3.614133689517026227e+01 8.936410383136034197e-01 4.438854582211067545e-01
4.075193486525106579e+01 8.818339410798606837e-01 2.462584633881168272e-01
4.665695016810860807e+01 6.694819178771016510e-01 3.085328929347807558e-01
4.441716942024640247e+01 9.984959553913538288e-01 1.938405111677053427e-01
5.913543962640557083e+01 5.393542562518675032e-01 8.817587182055335038e-02
4.627492698575728269e+01 6.822687330873390410e-01 3.543145469140220327e-01
4.001051477011399982e+01 7.569776494258818600e-01 3.163768127669151498e-01
5.552004878363023721e+01 4.912975359837321587e-01 2.468088481837193149e-01
3.797936144788436508e+01 8.001289573245236042e-01 4.798724806933493126e-01
4.148919416438650387e+01 9.540227029588921326e-01 2.359781974565387241e-01
3.408591583049582141e+01 9.284463888941810739e-01 5.178359421098612803e-01
4.817511319144377779e+01 6.492090002879632449e-01 3.128249770032185961e-01
3.855881532835222458e+01 8.425019132672589839e-01 4.427952780352785167e-01
3.648029972172615487e+01 9.078266005478681233e-01 4.190838733250943915e-01
4.308811465781267458e+01 8.460598589812894366e-01 3.375829499054767702e-01
4.651565982632124729e+01 6.821408161817527072e-01 3.333998728643571829e-01
4.196552815000458736e+01 7.650481011995303726e-01 3.884473199757614847e-01
4.609434285012208932e+01 6.622729811675847067e-01 2.898582197519429804e-01
3.692306832685536477e+01 8.235610481140109851e-01 4.213715052448553933e-01
4.282521316702132452e+01 8.237503893885868012e-01 3.310966676204022963e-01
4.826785570556466354e+01 7.037409463248239794e-01 2.059768102093396114e-01
3.830639120605199111e+01 9.545560194021066591e-01 2.318756833386490523e-01
3.557935245996015539e+01 9.339912105015663046e-01 4.343817372634709573e-01
4.214872358569486721e+01 9.017612146221291036e-01 3.212557209300802574e-01
4.249515455037924738e+01 7.656800081460315432e-01 2.270107243951983156e-01
3.660290949022484597e+01 9.194530429959988371e-01 4.428325235249128689e-01
3.958960584848484388e+01 8.138179912857064213e-01 5.393578034617405592e-01
4.604857983994573800e+01 5.499814168671020020e-01 3.662940306551761838e-01
4.491102190960458529e+01 8.518754077238047673e-01 3.019317566542493725e-01
3.964499355568906225e+01 9.187120119768240611e-01 2.603803805915141933e-01
5.025161741085484124e+01 5.541355080749802431e-01 3.011051544251127088e-01
4.660087259537370130e+01 6.751945862547236166e-01 3.034228201998053764e-01
4.115632257404075744e+01 7.933052133706819387e-01 4.008292483296199138e-01
4.243136855187855616e+01 7.473796913915290441e-01 3.952798895350174702e-01
4.177329289518988276e+01 6.140473068564870074e-01 4.257609957565549053e-01
3.604710848302480031e+01 7.789566143883911442e-01 4.072731522180447206e-01
4.091793081803824350e+01 8.277012849417056950e-01 3.562990706488053938e-01
4.922401909348202764e+01 7.859078310032294734e-01 1.255426778096623286e-01
4.264664588230983355e+01 9.652208181314928526e-01 2.591527749993814411e-01
4.293473443494904984e+01 8.325600439932709929e-01 2.608960849896461709e-01
4.016985219785905059e+01 9.177750232020077670e-01 3.232756786307015018e-01
3.776876091078433717e+01 8.979531066723919208e-01 4.964520454506171077e-01
4.100544117843164571e+01 7.316044207980488823e-01 4.055613275533331841e-01
3.938325978473398692e+01 9.215274772927697366e-01 3.278776992816177516e-01
3.854547203739713979e+01 8.007484913852235264e-01 2.061850604410922216e-01
4.189567752648505206e+01 6.670591297395357389e-01 4.032203634277216064e-01
4.340865596499651247e+01 8.416268988440478438e-01 3.542261019498457175e-01
5.243815195567617593e+01 6.395966586166782486e-01 1.865971572409703405e-01
4.205146521863268561e+01 9.383957373659040924e-01 2.013481788109366677e-01
4.072468722309157130e+01 7.135468970562176549e-01 3.884642152150972749e-01
4.316150162583203098e+01 7.824288398646649378e-01 2.673547622478026908e-01
5.123672062956492823e+01 6.626368849871810962e-01 1.900082096330020787e-01
4.337234150900737006e+01 9.674588177607063022e-01 3.363845522728499127e-01
4.407156580613957431e+01 7.136463621708875049e-01 2.903654905707439560e-01
4.574425685287279464e+01 7.077873641251442027e-01 3.076898876439962405e-01
4.152421688240951170e+01 7.578047503033814580e-01 5.120033406475431592e-01
4.533806173507942106e+01 6.492139156636691499e-01 2.729912870824919846e-01
4.122974142069170966e+01 8.766317391608027254e-01 3.694304079354918113e-01
3.768050210481421658e+01 8.364903444358317008e-01 3.570091091573366904e-01
4.138937396520872625e+01 6.931925964027502163e-01 4.438086163559364361e-01
4.709685928557747303e+01 7.291343602597941675e-01 1.859232818998672598e-01
4.618554291506998055e+01 7.064761785659925408e-01 2.718593549662829956e-01
4.220937093992836964e+01 7.131082335305283237e-01 4.429113765861927288e-01
3.862909735165413849e+01 8.332580029321322579e-01 3.542286601709521143e-01
3.776507829768578972e+01 9.151558774527583928e-01 5.652576845439760689e-01
4.249996606676507582e+01 7.065400214428499970e-01 2.896203449574749067e-01
4.074177255461740543e+01 9.968034010906021702e-01 2.872091269316302542e-01
4.641630091594706897e+01 7.654833091129701339e-01 2.010172888954898096e-01
4.510744959376236096e+01 6.947982613347882808e-01 3.583409964809624593e-01
3.896685831297115499e+01 8.144397465150281512e-01 4.177452339642961920e-01
4.073403374069944505e+01 9.469274314714154483e-01 3.405373637546437737e-01
4.354991171381383452e+01 9.568150377947149954e-01 2.662407655005889495e-01
