# m1 q z
1.204530514967121668e+01 6.176795431462860364e-01 9.231744953834858380e-02
1.064515387792617673e+01 8.224797889206628687e-01 6.529141147645188548e-02
1.146957196876558349e+01 7.179805696139072158e-01 6.085388653867403186e-02
1.180636630911871165e+01 6.768555423067985632e-01 6.153169161964752026e-02
1.017904099815308783e+01 8.996754823097867781e-01 6.615279395859510747e-02
1.331515824776156975e+01 5.134675204564758122e-01 8.603305577919123648e-02
1.108664946180051558e+01 7.594133610344255825e-01 6.124046228203010311e-02
1.094997237698381198e+01 7.587313386690808237e-01 8.258346157264714882e-02
1.241333439832279417e+01 6.006636666479202580e-01 7.718615892653817034e-02
1.286515923033348763e+01 5.621120138573245661e-01 7.087473643673476709e-02
1.043465297082187071e+01 8.432869207935245193e-01 7.404779357192860234e-02
1.258418635757090520e+01 5.877234158537815167e-01 7.463729602701121846e-02
1.217702504657640183e+01 6.008880338990297831e-01 9.095841958007648553e-02
1.164728224703208248e+01 6.971832435684850449e-01 6.347753383896168056e-02
1.030397683104070161e+01 8.584190106534954623e-01 7.526988673177809064e-02
1.297523618976163995e+01 5.381906401672097440e-01 8.920306292009161364e-02
1.177237229904720373e+01 6.732152965418274349e-01 7.129308177084446585e-02
1.267161921092270305e+01 5.695995604428548686e-01 8.454355921253162154e-02
1.092700661594072997e+01 7.356973721105237729e-01 8.977668070852679039e-02
1.008685349760604844e+01 9.193214159659116591e-01 6.595133978617177817e-02
1.323614314584220963e+01 5.616521391692997911e-01 4.092973672077337283e-02
1.116356971618509064e+01 7.057458516193801934e-01 1.039124861766282382e-01
1.269211082095544008e+01 5.584536851950749892e-01 9.011725434638595544e-02
1.061238109577702637e+01 7.973878551055572084e-01 8.679399052013883620e-02
9.946379703127130156e+00 9.517739748039136805e-01 5.897676485127970741e-02
1.398249725008163580e+01 4.674156761669590598e-01 8.141648301856223291e-02
1.269948501492870818e+01 5.569780269034612097e-01 8.835066805877023199e-02
1.255310843510469709e+01 5.754687494741598242e-01 8.886193970696780464e-02
1.058468433938370801e+01 8.888721963313201968e-01 3.240594141669631695e-02
1.045001410012386955e+01 8.589248832761653407e-01 6.161780201507074256e-02
1.334786044565928620e+01 5.327924297804006448e-01 6.462155922683605891e-02
1.506601262063270319e+01 4.026101296108707817e-01 9.202603331611115822e-02
1.015528453794004804e+01 8.779623122614627073e-01 8.223634295424221696e-02
9.889746374234761106e+00 9.069641148705308575e-01 8.869718115830990679e-02
1.249153367736055209e+01 5.804906330993871988e-01 8.603373696115497460e-02
1.063418868309816823e+01 8.218773858765241469e-01 7.106845095790136069e-02
1.247426707660508427e+01 6.061207992477654072e-01 6.279318204305232853e-02
1.367568695675396029e+01 4.745472332736032639e-01 1.019564902044960558e-01
1.224822069532482516e+01 6.130314859927751270e-01 7.440634254925193591e-02
9.848923229274472391e+00 9.261142146501243344e-01 8.357489966810953408e-02
1.297528347105094504e+01 5.399506379335375916e-01 8.558052172243733879e-02
1.187113050821040083e+01 6.254873281498896098e-01 1.023293014047342991e-01
1.196209093145522040e+01 6.162461362479929594e-01 9.945026127635836488e-02
