# m1 q z
1.009542086195915367e+01 7.874937476173299311e-01 9.196938313656177755e-02
1.743174745387020153e+01 3.013099975536056019e-01 5.730868016031731571e-02
1.155140405299149364e+01 6.133983453017575194e-01 7.942320900173235887e-02
1.031764818917414495e+01 8.129734787570526144e-01 4.987565284146237149e-02
1.010932844783508777e+01 8.165325614361065298e-01 6.650111698112051717e-02
1.091027692988761189e+01 6.923382399654492980e-01 8.194221120656224044e-02
1.196197844639581831e+01 5.811649254481914273e-01 7.676475496851990765e-02
1.542529279053678870e+01 3.641103516477550150e-01 7.325418843780844014e-02
1.118815966322896571e+01 6.726201909762429265e-01 6.510804705157988148e-02
9.006711635741282862e+00 9.756997901791855110e-01 9.781467291616756377e-02
9.051622926882986420e+00 9.696372118907271576e-01 9.100386862175158242e-02
1.278584632668587240e+01 5.216324967616158270e-01 6.876082854883507067e-02
1.052388702665662912e+01 7.810130879312762175e-01 4.962136400969388572e-02
1.330615179566866679e+01 4.855086542172136199e-01 7.226526601007696171e-02
9.516036739433479497e+00 9.364276949047574128e-01 5.267500969138371597e-02
9.644786169942692666e+00 8.919734249786110958e-01 7.183805129687292901e-02
1.034888878196971085e+01 7.772116445326241463e-01 7.013195463502994165e-02
1.202770194279220206e+01 5.873887061094410500e-01 6.709285180094161360e-02
1.442069184637649570e+01 4.146376012598278482e-01 8.325270954977183335e-02
1.121598424376512071e+01 6.739245790047951878e-01 5.936663871020388117e-02
9.546470839049733925e+00 9.487523101432091543e-01 4.834614527167011011e-02
1.159087292902709798e+01 6.048521038855775300e-01 8.824798714055334670e-02
1.374418996833392370e+01 4.760701074738094563e-01 5.029187671907948964e-02
1.366323651150269214e+01 4.564671025855269182e-01 7.340753767117996764e-02
1.187827401799428984e+01 5.833359210158146624e-01 8.173058520604681298e-02
9.833048150759552186e+00 8.163549800312649429e-01 9.417720845382980543e-02
1.202707483138431499e+01 5.942475233574715521e-01 5.822937911918634607e-02
1.331225656489145237e+01 4.671844149030827120e-01 9.072983585813118590e-02
9.606076805852604039e+00 8.508933684494858207e-01 1.000666838457234253e-01
1.097623729927204472e+01 6.965837985832907808e-01 7.497277073514319046e-02
9.864594074355203190e+00 8.229931827874394923e-01 8.887508889356340869e-02
9.719848737462271515e+00 8.588012195535791315e-01 7.772731673256449980e-02
1.578037830706505851e+01 3.573521975941468254e-01 6.303271452587497214e-02
1.034083535864233205e+01 7.770627266171972192e-01 7.339382310007025456e-02
1.041295350975273593e+01 7.722970559006159252e-01 7.490146197192983080e-02
2.000152092173646423e+01 2.366302830118135747e-01 6.657252662014788436e-02
9.435168106752515271e+00 8.961443529437289612e-01 8.664396295056744912e-02
1.111343584016690045e+01 6.850453318677505177e-01 6.575322282576205601e-02
1.145789648615538603e+01 6.095866082991074908e-01 9.815124424153368055e-02
9.746774564801926388e+00 8.377758806282123993e-01 9.131431816108569188e-02
1.030114432768690591e+01 7.694413098323432676e-01 8.068196886709291804e-02
9.265459308532145499e+00 9.124098842613741489e-01 1.049716660416509101e-01
1.322251196703764720e+01 4.871510521884784284e-01 7.097669171244916364e-02
1.007693068068368270e+01 8.480377132898699877e-01 5.229574991139373380e-02
1.150926750802721976e+01 6.276774223525891649e-01 7.242213401280091223e-02
1.048009852906731432e+01 7.773490498990266451e-01 5.544573162873853850e-02
1.016535684645949189e+01 8.146676779419924630e-01 6.590391404238410411e-02
1.130817236335899700e+01 6.686783540476800569e-01 5.998555188554396955e-02
1.072465973511330795e+01 7.418705749393333937e-01 5.983064321998324275e-02
9.256251709788898552e+00 9.944968754839440539e-01 6.407656858710403247e-02
1.162731169838502154e+01 6.541289769299556411e-01 4.118850640494495230e-02
1.749584490554377325e+01 2.909060241201812391e-01 7.191700384608527841e-02
1.003920983745452489e+01 7.913561878036187158e-01 8.766287243577335075e-02
9.784055261104139589e+00 8.824578343838865857e-01 6.544391274648952983e-02
1.903316874208510967e+01 2.505158564301678825e-01 7.550893729283437994e-02
1.318371910873651487e+01 4.846846734070885954e-01 7.916718807550505999e-02
9.169608527618596128e+00 9.620619666804723913e-01 8.632669966599405831e-02
1.166489313321764598e+01 6.110914263509011901e-01 8.141638633777759093e-02
