# m1 q z
2.714956320335003070e+01 9.465546967661638833e-01 1.225871831873458356e-01
3.400280356328471498e+01 6.596880216923843854e-01 1.257741244110774093e-01
2.811984613634654551e+01 9.954727552185416162e-01 1.327292178574244474e-01
3.122838374836006992e+01 8.419846559151814569e-01 1.245503811511698838e-01
2.756539164563542244e+01 9.443774415600116878e-01 1.476480190268202874e-01
2.975417791992693139e+01 8.635887819057127546e-01 1.289925620460079247e-01
3.384213422930858428e+01 6.259383734030640190e-01 1.273032076666660295e-01
3.149630631422665061e+01 6.814443470750457532e-01 1.261702135921677903e-01
2.925256482528410018e+01 8.255341005672944821e-01 1.399985670971437002e-01
2.974522961360824169e+01 7.847870465972339726e-01 1.465838727606654235e-01
3.121732180245400912e+01 7.826544252127348722e-01 1.350196138019082726e-01
3.128735705955032032e+01 7.260306501456189610e-01 1.357573895883240345e-01
3.046177959825528347e+01 8.560292389097509114e-01 1.139004033941217880e-01
2.950159427086061115e+01 8.291231513325489910e-01 1.476470964214107728e-01
3.169216283022183944e+01 7.387559831036267788e-01 1.307307063263297431e-01
3.433350165637269669e+01 5.953939720749894526e-01 1.323515846727530421e-01
4.313756179723063156e+01 4.578704521993132714e-01 1.112092262237450863e-01
3.352799919536677464e+01 6.981503389599974518e-01 1.463011992699280728e-01
2.939943129655299359e+01 9.178780988074003444e-01 1.391674694930018497e-01
3.690222973095898595e+01 5.287583674566487257e-01 1.192360634902942668e-01
3.069582456700129569e+01 8.511089995572403977e-01 1.324690250828507998e-01
3.374783684922501692e+01 6.590992252823921760e-01 9.387508453530372943e-02
2.856315088683342296e+01 8.122143133705547191e-01 1.094577696574122738e-01
3.495734569543112258e+01 6.745125256077828535e-01 1.341529444477005395e-01
3.193876740914827650e+01 7.848000543473097057e-01 1.374900511637305589e-01
3.179117561301774941e+01 7.459088494064152197e-01 1.078446051056151794e-01
3.710387661771254386e+01 5.413851765891484202e-01 1.254256963896864252e-01
3.476056491451767272e+01 7.235367814776811901e-01 7.031216463065077804e-02
3.356611760455386673e+01 6.621677642595450441e-01 1.267223082925899580e-01
3.008152592324085717e+01 8.995880330516439205e-01 9.337955557463671619e-02
3.004973706419319868e+01 8.435847210560933895e-01 1.202036722822912990e-01
3.426679820750591432e+01 6.403144522165424846e-01 1.312305118405532600e-01
3.369091176385026642e+01 6.229657005464351860e-01 1.357089870476916038e-01
2.781010077812035064e+01 9.362062247119609104e-01 1.513787450452624694e-01
3.294929140825745861e+01 7.649851198922952289e-01 8.779012213159285982e-02
2.813091661721762193e+01 9.312294787728470080e-01 1.232037535312354992e-01
3.115792502530261743e+01 8.135636949729730949e-01 1.409833686634388294e-01
3.029569019300328847e+01 7.741576955085334166e-01 1.226918062233650353e-01
3.253334968901968693e+01 7.111145880306166678e-01 1.224072335716660659e-01
2.841326147722071127e+01 9.507257228285054262e-01 1.248389467716144452e-01
3.022226035772896680e+01 7.713241170698916793e-01 1.315127693874623416e-01
2.912668630289110894e+01 8.537465220104542007e-01 1.075536150837997640e-01
3.014276269655550067e+01 8.318124165601348263e-01 1.171200544563782558e-01
3.174462323278109821e+01 7.884051290726671324e-01 9.132466468314488772e-02
3.055144337823381662e+01 8.960015829648253494e-01 7.693259102045510445e-02
3.197473586041429883e+01 7.716484753543759734e-01 1.295710608322984125e-01
3.241702425063188997e+01 8.076161244663039307e-01 1.060618348222367863e-01
3.315079662295988072e+01 7.256478054739933237e-01 1.082581174886359382e-01
2.889817983619491670e+01 9.819961180537407630e-01 1.073421307416863729e-01
3.141728597432314984e+01 7.886729740752914664e-01 1.278334153479719904e-01
3.085397682072405701e+01 7.620885196513669246e-01 1.296314673905813175e-01
3.029264521239105790e+01 8.459729958262532934e-01 9.418189482054084571e-02
3.048783504742906203e+01 9.007131742226939242e-01 1.069208879096203157e-01
3.165969278277766108e+01 9.007654898297172696e-01 8.316595482314424748e-02
3.387610239891890984e+01 7.284246424792069075e-01 1.423188846271182806e-01
3.356908580834999611e+01 7.852018687539037423e-01 1.048093645022130926e-01
2.867813634510605780e+01 8.935347717043153892e-01 9.893248544317614912e-02
3.703539359993968105e+01 5.832312431176235323e-01 1.478163330456114255e-01
2.695198119189772612e+01 9.900689654158623121e-01 1.076838804559564489e-01
2.917396468057203052e+01 8.272336746794272111e-01 1.324712680697272549e-01
2.939871113038751815e+01 9.550648243300027262e-01 1.140935671814574670e-01
2.846591368303959158e+01 8.805127308945587261e-01 1.315691945708711563e-01
2.831435890566588753e+01 9.542792977339650262e-01 1.196692049504987920e-01
2.873098738775526328e+01 8.947110407472995686e-01 1.267151154374153987e-01
2.847842582687778545e+01 9.548341302285677790e-01 8.244875632500599238e-02
3.300592780603506071e+01 7.423106511524462103e-01 1.089354874385448368e-01
3.530867838655326807e+01 6.042300463365127827e-01 1.009075634976355357e-01
