# m1 q z
5.409530258256189938e+01 4.666384265835641920e-01 3.462400892140519160e-01
4.973461660105908066e+01 6.647585169284833118e-01 4.907533185949667920e-01
4.238044583538852095e+01 9.855607358858330391e-01 7.020497680695123588e-01
6.047552736328164258e+01 5.233861959734089631e-01 1.753770316633293525e-01
6.300171416785642720e+01 4.486764694314392954e-01 3.680822887906811669e-01
5.404727861470136219e+01 4.495741769816064548e-01 5.783327307734199563e-01
4.548417040130613032e+01 6.810216658355393582e-01 5.530790438600048375e-01
5.709963334361181353e+01 4.962367736989985456e-01 3.759281438564963662e-01
5.904192692479997362e+01 3.448672978745725426e-01 3.585211120897662807e-01
5.640599358966451149e+01 6.501858739024716227e-01 6.432542198727504434e-01
5.283519340618198612e+01 4.512286703807794064e-01 3.112002354032797347e-01
6.363575115960334472e+01 4.481879151969173081e-01 4.309759008236924149e-01
5.192062506949543632e+01 5.408355271646180240e-01 4.793032948830655560e-01
5.609219873140472146e+01 4.464878971407764130e-01 4.867925502811543681e-01
4.692333135850237369e+01 7.399749141088084459e-01 5.592272946062279981e-01
6.252525161194979830e+01 3.811109175461618870e-01 4.647262960959801514e-01
5.985283284273022275e+01 4.534885332608619146e-01 3.953687039886262244e-01
4.902526182807184796e+01 5.789274670765724995e-01 4.957026843990197107e-01
6.334162684735552062e+01 3.805610221357240697e-01 3.064904323277695686e-01
5.837744816603117215e+01 5.035371351485555813e-01 4.981041783210694573e-01
5.467863191493125896e+01 4.738118565452356656e-01 3.161556069996618312e-01
5.107472349007335310e+01 7.556312514239396094e-01 5.409114886999029093e-01
6.122721848192858118e+01 3.744172144599334229e-01 2.919401887926478256e-01
5.068059895619508382e+01 8.970657319702485255e-01 4.970437915593578504e-01
5.700942736153600521e+01 4.088290548384458378e-01 2.606307567114125590e-01
6.063479188260436814e+01 3.959161313314865094e-01 4.308222569131586188e-01
4.715388588776679057e+01 8.534275633444966536e-01 5.076000577399766289e-01
5.776383586356105582e+01 3.950810466988571856e-01 4.471968426080429326e-01
5.260116770505067763e+01 8.502753840682617525e-01 2.097699722001256928e-01
5.203317744148107238e+01 3.901490967257421061e-01 2.416157494331484523e-01
5.231424791309163425e+01 6.708373247538589323e-01 2.867191367278719705e-01
4.953233246552520086e+01 5.109169877345307587e-01 4.124574152236012425e-01
4.774892902435393438e+01 6.690373489106522520e-01 6.257465781335165289e-01
4.111959999334699489e+01 9.833336077241315865e-01 2.536005008336202349e-01
4.901197830269792632e+01 8.408294918476678648e-01 5.239883049547942040e-01
5.650431587139583911e+01 5.632064160302251432e-01 2.836616891717004263e-01
5.940953823841902448e+01 5.293592638642278247e-01 3.180123991335834788e-01
6.522043315388620499e+01 4.910063478319459107e-01 4.210039966778993947e-01
6.236565315274422971e+01 4.704608391722146510e-01 1.787240104587698719e-01
4.315145910301595933e+01 7.077768592483356658e-01 6.312454758525440912e-01
5.973643043059595925e+01 4.028088996850334724e-01 2.532449359543755829e-01
6.387816910422747441e+01 4.852902221085534373e-01 3.579249304320403779e-01
7.418040187031898824e+01 3.209843852553768695e-01 2.814547101807821083e-01
5.964976737107463833e+01 4.489335008441007191e-01 2.560400225046468581e-01
5.113544782219548068e+01 6.275972436895160822e-01 4.407934140003325618e-01
4.717423310002937598e+01 6.363960815370250934e-01 5.073416164927362360e-01
6.067163407826042487e+01 5.476427667191855475e-01 4.456432914268703138e-01
6.959539746206424127e+01 4.334929013992339653e-01 4.006156256588904729e-01
4.842043905157959216e+01 7.755770629335652089e-01 4.822107235056157237e-01
5.913325632987878322e+01 5.137933346688001723e-01 5.341400335911193897e-01
5.913059638635508719e+01 4.028921589522114766e-01 4.425096217349543393e-01
4.824330720817660278e+01 6.947990842598109618e-01 5.517027843730801795e-01
4.588098944279440872e+01 8.140437993391630433e-01 4.045944452671156322e-01
5.845695238588052689e+01 5.433880852242412018e-01 4.937830598821864037e-01
6.895431805129025804e+01 4.421210180811210311e-01 2.377645727631671202e-01
5.674363045540195571e+01 4.740767558702657647e-01 3.128716858001638901e-01
5.188917559687117631e+01 6.198164256238399838e-01 4.505647432668858365e-01
5.201301754772945429e+01 5.816363160656842224e-01 5.081770720760704352e-01
5.762579190649172745e+01 5.469399951283773209e-01 4.453263900878202119e-01
4.866604332793525600e+01 6.502606666655292855e-01 2.102327885501933113e-01
5.669996928745605658e+01 5.895919379011054229e-01 3.550801505311800832e-01
4.582186557936174864e+01 6.857812219062680015e-01 7.827337323974949967e-01
4.910818865129203203e+01 5.635667527393292131e-01 7.046092373086880745e-01
5.719585456261999212e+01 7.020623469887667945e-01 3.157554858278455168e-01
5.683873940361383603e+01 6.969415471656368322e-01 3.909601170257300806e-01
5.586841586412567295e+01 6.088231627092036691e-01 2.905096538064487754e-01
5.754820747663071501e+01 4.865002559030581764e-01 4.514571180408493145e-01
6.395927363181467484e+01 2.573534145561594544e-01 3.109148164239267653e-01
5.464161166863996755e+01 2.973787074973058275e-01 3.933434945712576680e-01
4.654134675378993791e+01 8.456841880223507912e-01 2.287347704188608111e-01
5.874032344197436828e+01 4.743211092831018383e-01 2.489518040924740827e-01
6.744384099194724058e+01 2.560128927351862926e-01 2.792135092015362585e-01
4.159782808687290157e+01 8.094379217164662244e-01 5.096683413698575027e-01
5.024181798890315065e+01 6.309787586787931613e-01 5.499605432398563254e-01
4.436426055386833411e+01 9.561239242802702654e-01 4.149575421807114584e-01
5.179341367907493776e+01 8.250041879353664509e-01 4.335397836471264754e-01
4.524124294921503520e+01 7.105263378121461360e-01 6.501609427852577117e-01
5.029999397000683103e+01 6.271633907408347142e-01 3.541766773869243767e-01
6.099200581853767034e+01 2.854713292908728772e-01 2.990350573462722816e-01
5.535675980890500369e+01 4.475011827469805303e-01 2.566908351581901893e-01
6.053956540127691710e+01 4.449026012451245959e-01 3.158488063355277542e-01
5.466133901846239240e+01 6.711162887856930714e-01 3.277344658892498708e-01
5.393446743858652326e+01 6.236283482645078591e-01 4.904635651432895926e-01
5.486522249429371101e+01 7.252654536821856457e-01 2.186077215591215317e-01
6.595654259826486054e+01 5.984414235331961818e-01 1.947581816406265542e-01
4.029174821863674083e+01 9.389625903331897394e-01 5.097626552851902693e-01
5.653820504830466120e+01 4.211002739117141735e-01 6.865743864085951387e-01
6.017778874200678985e+01 4.388901330485797114e-01 4.042342996426590007e-01
6.124209308315327149e+01 4.082315513232061543e-01 5.615954314898842226e-01
5.603481171222987456e+01 7.317111501395884288e-01 3.814070988078564484e-01
5.217572221434387103e+01 7.061544654188632864e-01 4.563148895631471413e-01
5.430503713281207467e+01 7.656236201597392821e-01 3.589961699258656935e-01
5.733062211456331170e+01 4.130906289781547391e-01 3.784912537334115257e-01
6.628137992296377945e+01 3.675356394783151903e-01 3.297150315570233081e-01
5.698299717014266008e+01 7.660672022665176994e-01 2.694953879950310882e-01
6.594838410561685293e+01 3.902886492890071946e-01 2.298278613229530476e-01
4.644646609380527735e+01 5.860449847284375791e-01 4.764466128145229962e-01
4.714739610074715159e+01 7.566732627726929783e-01 5.398458874436156130e-01
4.511391251086392629e+01 6.513808467883043241e-01 5.047610862235449858e-01
5.815992503575852623e+01 3.756943513288317771e-01 4.432400464341397783e-01
