# m1 q z
3.185234547786998505e+01 9.338956954659185516e-01 2.162650332896032257e-01
3.231836822280329358e+01 9.211904060646340930e-01 1.785087527109993077e-01
3.175131689970261917e+01 9.860765690827753005e-01 2.459477515406865711e-01
3.186586841831536887e+01 8.966028473160909673e-01 2.200214782003850067e-01
3.454850574283640441e+01 8.825648245156391125e-01 1.734088085259948009e-01
3.713788311537562947e+01 6.857118482313047103e-01 1.937188838524309675e-01
4.368433208733814155e+01 4.397200208751665951e-01 1.815298993957199791e-01
3.229525932829176327e+01 8.554503621319163864e-01 2.233662655989258339e-01
3.749105551323824415e+01 7.273226308042695099e-01 1.460792082569781214e-01
3.255962045924542281e+01 9.107184248132115245e-01 2.440853897617404622e-01
3.584797869719437102e+01 7.612571575768664056e-01 2.199671166986874593e-01
3.289716394940221278e+01 8.060283618820888174e-01 2.498971766015276874e-01
3.000784443789855871e+01 9.746979547641795305e-01 2.160610000535840569e-01
3.209564073229145720e+01 9.457644787108727691e-01 2.267355188619521733e-01
3.211773518115851545e+01 9.273481458002419409e-01 2.135526482518098901e-01
3.289626643816780671e+01 9.070016139886650786e-01 2.348890062198230877e-01
4.373828199238455738e+01 4.555142122611405275e-01 2.053464339114300652e-01
3.215658704161003101e+01 8.964016168748724089e-01 2.147180299021634597e-01
3.498734953683966609e+01 8.136448764676719181e-01 2.111057654963416352e-01
3.276579640769227098e+01 8.711835470895948896e-01 1.833016780507217003e-01
4.075280183747867113e+01 5.247223687486695098e-01 2.022004900168339336e-01
3.671760223354886676e+01 7.621976484158693443e-01 1.668150249146831687e-01
3.285670816662845795e+01 8.948520657429618330e-01 1.977687226113320484e-01
3.391740674380917397e+01 7.763070473532290849e-01 2.210853404201926775e-01
4.054497081500910838e+01 5.154444689106488786e-01 1.879687923845771436e-01
4.127970432040533666e+01 5.918626963410403841e-01 2.177391480416782654e-01
4.475593307737824489e+01 4.528325832012425889e-01 1.774418234179923615e-01
4.020291851917080805e+01 5.817166880485615810e-01 2.015126423855108928e-01
3.682599228790453338e+01 7.428007141414592063e-01 2.335966053628864836e-01
