# m1 q z
3.676152934025674313e+01 9.539875946324339884e-01 2.787621043126508047e-01
3.840017815513122201e+01 6.367335802289627589e-01 4.361402602689091745e-01
4.681835457596129402e+01 6.423528590961131712e-01 4.374903580727589891e-01
3.512928928367525572e+01 7.957813142402654361e-01 4.717237914270032140e-01
4.403294248039097170e+01 8.288934809872398057e-01 2.280820996099464926e-01
3.173542914535684289e+01 8.373740783286789391e-01 7.616789961469673242e-01
5.502372098509276555e+01 2.828185344043938620e-01 3.725034462431519033e-01
4.312500808971367405e+01 3.802169583915893103e-01 4.420062998969600532e-01
3.314396310612860930e+01 7.281370983403023800e-01 5.644772637229974466e-01
3.887094361034877465e+01 8.966832664278575615e-01 4.364108643137470933e-01
3.484616119327855444e+01 7.208808780063431509e-01 8.236779196077690379e-01
3.519586758944060279e+01 7.856271423299908685e-01 4.911482766422488599e-01
4.699491515538788633e+01 6.237650982939788591e-01 1.804614129564712233e-01
2.975577185587328088e+01 8.577779771899530781e-01 6.528295599586537712e-01
3.162338827986116740e+01 8.204662489654850344e-01 6.042782947033524810e-01
3.727318641090778328e+01 8.718851164955132571e-01 4.434419683850761018e-01
3.881108466656071698e+01 9.163118350533085987e-01 2.896047577333953349e-01
2.825170103256507659e+01 9.357483312252764529e-01 5.617195109096899674e-01
4.471911471450081876e+01 6.544075939275822984e-01 4.409382429333423281e-01
3.081821074596611965e+01 8.949422903517626482e-01 8.368615709492269739e-01
2.905768000510157378e+01 8.428506850592691890e-01 4.824628439261818835e-01
3.622902919192071636e+01 6.543816532513986317e-01 6.838533643567813458e-01
3.592930970027452986e+01 8.344638497306265945e-01 5.160270076962168995e-01
4.767572484141683731e+01 3.360117292895785091e-01 4.664702653428257073e-01
3.315553030677732238e+01 8.964910347278057801e-01 6.528485998531832202e-01
3.197243960556760811e+01 6.991067912609608692e-01 6.375666874940744133e-01
4.694991079811772750e+01 7.303839103874736338e-01 5.099988048933100648e-01
3.137335083499530697e+01 7.847568047458020057e-01 7.790270567473432939e-01
3.648751026351531124e+01 6.380069079214708561e-01 9.502892148897389424e-01
3.625813181053074175e+01 9.754089199438416014e-01 4.478201293374730052e-01
2.981637471140114926e+01 8.373776624390069090e-01 6.500060472673978573e-01
3.240854757792125440e+01 9.705065829375235653e-01 6.340850738943526466e-01
3.520641186131989997e+01 6.526131842779879788e-01 7.023856681355493681e-01
2.992669335324355018e+01 9.447215658003548233e-01 5.829120753086572959e-01
4.859757758023238239e+01 5.076515721857709496e-01 6.559205356540689369e-01
2.953795263706350838e+01 8.943532027804615980e-01 6.401463690404695095e-01
3.407968514089055390e+01 7.452725027276666525e-01 5.277843125689614112e-01
3.311114690920965131e+01 6.604065151741757012e-01 7.083329114449149477e-01
4.786283930844056300e+01 7.414501508754520742e-01 2.696964544830308119e-01
4.148849154138370920e+01 6.102821588052123047e-01 4.563269752410320512e-01
4.455904594099361304e+01 7.327192500330504954e-01 3.224203086031948162e-01
4.002049356063410812e+01 7.719388939115394699e-01 5.546812454639935552e-01
3.823492313714069724e+01 4.846249040423585841e-01 5.621490904907887609e-01
4.365148796403357068e+01 8.587661596913639395e-01 4.912706732699169687e-01
4.099810886486922357e+01 7.737487765973604104e-01 4.911021253601484116e-01
4.442223265791949416e+01 4.759748977968198957e-01 6.791923955175271921e-01
3.506687634055394653e+01 9.221532896847840499e-01 5.866345714861717076e-01
2.907681118123455732e+01 9.129651618471325003e-01 5.828257672950807322e-01
4.182103729003944181e+01 6.689372817267400517e-01 4.616821109774284504e-01
3.369600504726107459e+01 9.111137014427647118e-01 7.620827937041392275e-01
3.835679127099022878e+01 6.529598213965931430e-01 7.564477797101418766e-01
4.523264291025760286e+01 6.517293866489538567e-01 3.689227617733066289e-01
3.113499778321251199e+01 8.202170975901567074e-01 7.229410318284535952e-01
4.288962351280879659e+01 5.118411119668290210e-01 6.093048889220470388e-01
4.547700551705164429e+01 6.193449829809096752e-01 3.178194576564722929e-01
3.090270202012759526e+01 8.949522415097383998e-01 7.272897962881956779e-01
2.918014645984807132e+01 9.737630115658391095e-01 5.729356978583337590e-01
3.210362074955997258e+01 7.807868479687110064e-01 6.248507927241514492e-01
2.993184821288846109e+01 9.909720991575753368e-01 5.708911209647393736e-01
3.635106602671688591e+01 9.094156724472143294e-01 6.002616750673548385e-01
3.414221963323195297e+01 7.740130410756853596e-01 4.846667705411123461e-01
4.486856685494793595e+01 8.062528933456505342e-01 2.876759209450326926e-01
3.083355183829351986e+01 8.291036198194885465e-01 5.010102546328186746e-01
4.219690183552296503e+01 3.402549310968585039e-01 4.169600163635860390e-01
5.159069621988808763e+01 5.625998202187690866e-01 2.604527950437145467e-01
2.728807303795982975e+01 9.253709479399595539e-01 5.275890346373651729e-01
3.696196526541784522e+01 9.317710627140658453e-01 2.757586671140013768e-01
3.677783228774323021e+01 6.894645672062453823e-01 6.559309494589551370e-01
4.151050264271974299e+01 5.470463561593866819e-01 5.975403537732479897e-01
3.763670972805343240e+01 6.567806844719645820e-01 6.328846414077338167e-01
3.960975110568497826e+01 8.394535524059728582e-01 4.853990246290807997e-01
4.248592971954762731e+01 3.543697628417084577e-01 6.766318538513869107e-01
3.451223666350617236e+01 8.745513248439733545e-01 5.161123910784770619e-01
3.694587167990292897e+01 4.788037137445878000e-01 5.513228704358487109e-01
3.013586185673714724e+01 8.689635525103133196e-01 5.928611801445607954e-01
3.517378703362334846e+01 8.883918243469677289e-01 7.409119549563497609e-01
3.652480904304692189e+01 6.354355858829101589e-01 6.342416826320461665e-01
3.345361271387687907e+01 8.628287225620352441e-01 5.791759730271796025e-01
3.818043307014517040e+01 8.185897302586175872e-01 4.485662159667180293e-01
3.304976672006151261e+01 9.958476649745083842e-01 4.064702204509134664e-01
4.174343607491248775e+01 6.704602118082251261e-01 3.708874487665441144e-01
2.797929363718759888e+01 9.084562212154142502e-01 4.393043085891017996e-01
3.288174613191689133e+01 9.722549232347720283e-01 5.678606272440699376e-01
3.331024799782382217e+01 8.730839112864838825e-01 8.184381867768895091e-01
2.549155743528677220e+01 9.366013776743075114e-01 9.079555584756036080e-01
3.876790477587547201e+01 6.446954730893877938e-01 2.772178784496497905e-01
2.828601834474514476e+01 8.778373107840589107e-01 8.232125978638286101e-01
2.999279673717769512e+01 9.528101375396125228e-01 5.912048476993598811e-01
3.440126084436675313e+01 8.847329682619236024e-01 7.697606356928761162e-01
3.549557244443104054e+01 6.822550464361555322e-01 6.448328217048562294e-01
4.071857863830349089e+01 6.014895620172561186e-01 5.683266875214811886e-01
3.216956050669826794e+01 9.228152185611446789e-01 6.298414276315710270e-01
4.134908309466356968e+01 9.372477120415012575e-01 2.732269121211032825e-01
3.877696693176646647e+01 6.580843038114296828e-01 6.650696968277681753e-01
4.081654982214761418e+01 8.551670025409013887e-01 6.316365950678684005e-01
3.475031101291259006e+01 8.777880709027574557e-01 5.058074538907278983e-01
3.471711045411086616e+01 8.909646135025703906e-01 6.230449862469430444e-01
3.288127195870122677e+01 8.842817014698963751e-01 6.090230823887005096e-01
3.395668802408270892e+01 7.240532616309844904e-01 3.984829216001070096e-01
2.732799036285668848e+01 8.953536026780147816e-01 8.419209422934220699e-01
2.873915238600963562e+01 9.081031249559744500e-01 6.867188841604409122e-01
3.689275548330356003e+01 8.881820784791559786e-01 3.770383836060533511e-01
3.481019740153940489e+01 7.768517384583261132e-01 6.867090726039889459e-01
3.844149630730180434e+01 8.683884468795433076e-01 4.543389890275186804e-01
2.829115637457969257e+01 7.970532674489954061e-01 5.384795383670023528e-01
3.795254124208321400e+01 6.044909613549815930e-01 6.549997321512995851e-01
3.037928848712213892e+01 8.765477498978396786e-01 8.245450831662521907e-01
3.613392271140729406e+01 5.775755740006309757e-01 3.042928276728397718e-01
3.065075245229702361e+01 8.682552583349333331e-01 3.636906157454346533e-01
3.216561785425565034e+01 9.808028076615452617e-01 6.804727760987965279e-01
3.271769389956868679e+01 8.899881696786294816e-01 8.765705250137298954e-01
3.561044699103645428e+01 7.301614893331576095e-01 4.482888249834189320e-01
3.119655415760072970e+01 9.789574920609258601e-01 4.419146468790041693e-01
3.811005492881037071e+01 8.799905581395034426e-01 1.539565752852777580e-01
4.776227276561023416e+01 7.440471565656040509e-01 2.924455944214170433e-01
3.880180720504405656e+01 8.026094511284002087e-01 4.872469877971877250e-01
3.766296182615293020e+01 9.749268562507208413e-01 5.074029531442056928e-01
3.151805307116971377e+01 8.942849755817270374e-01 6.931974334709287699e-01
3.185396811294107522e+01 8.586148538593062485e-01 5.429907414308924318e-01
3.375070553875284673e+01 5.941897774210407324e-01 6.376427956243962969e-01
2.921752675851699976e+01 9.543742981509287793e-01 6.645385558021392747e-01
3.072851376894530873e+01 8.271304701624505595e-01 8.192336703359314187e-01
3.482437314492104719e+01 6.036390572781711317e-01 8.072466172598395939e-01
4.616722263990939723e+01 5.761127843159424833e-01 2.441636743904782303e-01
4.874937292059771465e+01 3.717244551459045754e-01 1.958520677122916609e-01
4.726089609578461648e+01 7.063794631665757384e-01 3.448878033582762903e-01
3.146815550047015719e+01 8.461659941739581026e-01 8.484942185756827460e-01
3.463124799040455315e+01 9.409043943047582514e-01 7.075214800272997540e-01
3.183378395663426730e+01 9.452671571755066893e-01 5.490630613569505991e-01
4.026648876422942180e+01 4.684342925359228360e-01 4.664965915010925723e-01
3.107344046030066309e+01 9.594068776530725318e-01 7.333433043213836156e-01
3.743100900160614231e+01 6.439979330850654771e-01 4.704197515000508867e-01
3.356729456465994588e+01 7.082418102099317103e-01 7.594996289048301374e-01
3.575298888074200221e+01 8.346762339864403080e-01 5.084633836442338239e-01
3.292489977505649534e+01 8.434940729304261087e-01 6.158271390537757295e-01
3.238028401099841602e+01 8.227660924234986295e-01 6.412661072206125024e-01
3.735114204581373087e+01 8.607762127360563120e-01 5.351573919464750473e-01
3.343793971319634295e+01 6.077827949868926938e-01 7.284414310064736275e-01
2.874524542013753248e+01 9.606292037804630146e-01 7.835989901579926142e-01
3.346165712462731534e+01 7.964617172100081355e-01 4.853894945552389428e-01
3.655626751457891288e+01 7.033761810868290887e-01 6.233852855201019727e-01
3.936286365634742168e+01 7.552869946361964182e-01 6.949935637849472547e-01
3.315793186788598490e+01 8.613162503113976909e-01 7.456346537572419164e-01
3.468079904084617482e+01 8.772707486186719361e-01 3.344178048692577621e-01
3.234575485272083739e+01 8.783385958296143770e-01 6.133684508180891060e-01
4.081320424560400539e+01 6.182146450056561493e-01 4.144034777341877862e-01
3.583197437098242943e+01 9.690717131345770730e-01 2.224885554003381283e-01
2.853963004652942814e+01 8.487689017958731652e-01 6.451338420611013591e-01
3.525469523550545858e+01 6.474658747482912036e-01 4.792040417009038600e-01
3.951536798096362446e+01 8.135242133088208538e-01 4.143773126419256769e-01
3.722631523148170629e+01 9.646581777077996023e-01 7.528092025188694025e-01
3.529935249300290678e+01 6.958660505318934320e-01 3.170713133988123933e-01
3.028517687240378820e+01 8.925600565122023822e-01 6.517699348785157554e-01
3.813778245559483082e+01 5.903130573010269000e-01 7.045604805219203293e-01
3.774287932647025912e+01 7.815326997357198158e-01 5.259767512213223695e-01
3.168125320644690035e+01 9.979520009843998452e-01 3.565134933790548577e-01
3.526227425656554004e+01 6.484826929018537855e-01 6.248128715756507967e-01
3.724130769582853162e+01 6.767774047203914956e-01 5.393434960851311022e-01
3.737100139452947190e+01 8.655028520259919755e-01 4.734539624277929737e-01
3.452431566105763494e+01 7.639227203986572734e-01 5.654224229079718445e-01
2.983609543501556871e+01 8.946281742577947282e-01 7.024126952119629230e-01
3.447414705201298801e+01 6.938844478732746346e-01 7.105045777378363736e-01
3.257472879286186895e+01 8.710845930262990366e-01 8.102395527996880675e-01
3.528671644927975137e+01 8.618984248349521593e-01 4.773905571945909476e-01
2.817377462007828726e+01 8.106691676774733235e-01 8.394342508424963434e-01
3.772705755771983149e+01 5.235897330652500292e-01 6.001908697699691597e-01
3.204911660204014368e+01 9.540376389054271433e-01 5.907156026646045444e-01
3.293875272208254756e+01 7.774744097215998684e-01 6.451453407732321566e-01
3.247327150956472508e+01 9.300397798509006941e-01 5.658203545323755579e-01
3.592017694373996051e+01 5.538403413569724654e-01 4.488213724553293815e-01
3.763218183421969343e+01 7.554205968630226531e-01 6.421117588525281361e-01
3.938867820648383145e+01 5.664109894028103165e-01 4.781289912436224587e-01
3.661354757153000605e+01 7.271059570053697296e-01 2.411128491820631603e-01
3.017057877772925423e+01 9.386130099398075632e-01 6.202417587487646378e-01
3.468605472974456205e+01 6.507513432973991430e-01 6.483308079620890840e-01
3.162378170959536305e+01 7.332748564485770393e-01 6.859508867135828414e-01
2.819585082715012447e+01 9.735882087647687033e-01 7.268093799487083118e-01
3.408469347004224659e+01 9.241910753066849837e-01 4.351293564550326454e-01
3.546328166570930307e+01 8.596057913277360685e-01 4.916186086708414504e-01
3.888668929127456408e+01 7.268496988309463003e-01 4.331207513800389708e-01
3.376642720835244660e+01 7.142020618541132793e-01 6.333797249146897457e-01
3.505707603663844196e+01 6.281698563781294986e-01 5.636076964742793294e-01
3.588598236692173060e+01 5.126629214751575736e-01 7.028505873519346192e-01
4.425381733290353026e+01 7.816312733124685108e-01 2.515925684694084730e-01
3.703137769374489352e+01 6.674646379872729574e-01 4.951196334103530328e-01
3.601232790933908490e+01 8.589714073815808426e-01 5.140257505724317166e-01
3.268808428254246223e+01 8.322613149442792402e-01 5.384251483057447274e-01
2.944409771303553569e+01 7.426839995688828688e-01 6.160786483461588858e-01
3.181975422368351047e+01 9.118107190188846634e-01 4.209788211283727044e-01
3.763828391371354343e+01 6.093735766417577304e-01 5.549734453207378904e-01
3.524051086487745721e+01 9.846275303815731350e-01 4.207715625639333323e-01
4.195895506958638776e+01 7.204603424459222749e-01 7.538584015710051434e-01
3.398622299632797450e+01 7.198036310939032179e-01 6.905278858362776662e-01
3.562582190036993524e+01 7.793495440003721519e-01 4.283886579412624074e-01
4.257803039900468889e+01 6.817507847983249603e-01 5.502046092710205505e-01
3.752971433618212416e+01 6.051120489075714204e-01 5.531791123894111983e-01
3.691117694822425932e+01 6.850712915016334836e-01 6.453252607168019628e-01
3.094898019285194835e+01 8.369779077300824044e-01 6.222747096277363443e-01
3.359870270069453113e+01 9.589665664981832371e-01 5.182512647885230139e-01
3.338452146555107447e+01 9.787826864212063604e-01 3.295716471618803101e-01
3.687723894885496634e+01 5.407773745106609908e-01 5.728755965288470087e-01
3.474234220976733667e+01 7.841850355816682994e-01 7.290621270850216051e-01
3.138214739169717760e+01 9.067695695650968002e-01 4.139169057784855554e-01
