# m1 q z
2.434114834684014284e+01 8.946920094414261282e-01 1.519629848934997973e-01
2.308626904679052672e+01 8.136872316708436692e-01 3.635543864240479706e-01
2.582834008845917495e+01 7.297331740842170067e-01 3.432470616125971596e-01
2.213935714777008101e+01 8.372219101568791899e-01 3.905462038266686031e-01
2.225100828358165117e+01 8.066333166695588419e-01 4.527464968884939434e-01
2.579932359827635935e+01 6.240265862299451127e-01 3.807055533235605416e-01
2.882719507990636387e+01 5.224256141083639671e-01 3.299320963000523244e-01
2.840914532670882764e+01 6.383389372320477095e-01 2.432443123529136886e-01
2.733215858462627779e+01 5.322100004273079277e-01 3.756251463028544846e-01
2.275096431314970502e+01 7.379187951306993565e-01 4.381531006185755417e-01
2.303262238699868192e+01 9.464638096702884251e-01 2.391835953417994209e-01
2.935540588277062213e+01 5.445726486710517067e-01 3.112185128528511258e-01
2.258779150838034511e+01 8.458634458856080229e-01 3.010799257124602279e-01
2.722677889086996572e+01 6.040341391727301890e-01 3.470461372515187826e-01
2.143522898606944693e+01 9.137919642280220023e-01 4.564000508070228945e-01
2.673652786657815383e+01 7.282933707034046078e-01 2.245303560154957301e-01
2.023612588785524480e+01 9.732791389525239367e-01 4.801670794907759166e-01
2.617631003841542991e+01 6.345862285493791832e-01 3.981486144270424132e-01
2.364363317203229187e+01 7.781344132516772039e-01 3.537675838349167434e-01
2.310120196574351681e+01 8.267735021000919282e-01 2.593655303203427076e-01
2.440219591049337211e+01 8.758011543612501670e-01 2.565635407832985160e-01
2.030172043874589605e+01 9.499914109127276518e-01 4.495373271524392700e-01
2.424033041475124506e+01 7.391608171156931473e-01 3.736070741367182868e-01
3.241728254321188984e+01 5.102758759100676222e-01 2.118045739941794015e-01
2.120752980705691471e+01 8.627466310116744808e-01 4.510222413125525298e-01
2.092948012615526920e+01 8.957473536431362904e-01 4.392544093644783487e-01
2.519875493698468816e+01 6.532700098839888669e-01 4.371623209564349799e-01
2.132064245519251600e+01 9.218487807600281858e-01 4.026779555819220979e-01
2.281235012300518861e+01 9.723440336448923027e-01 2.730287851493253259e-01
2.233129226106664333e+01 8.873764066130963579e-01 3.088231308745592041e-01
2.409247501471119435e+01 7.183208278851269668e-01 2.727145118765922915e-01
2.847717122996039052e+01 5.997726263035128014e-01 2.156615750761738670e-01
2.445749867694571833e+01 7.709615263426318199e-01 3.025815359693817541e-01
2.179048295335144303e+01 7.821419397561054643e-01 3.812671513915633636e-01
2.044602396537844413e+01 9.145991629112655286e-01 4.568389633390719240e-01
2.352077113027045741e+01 8.129471088804240964e-01 3.465195470026852242e-01
2.116986535510229928e+01 9.400933659726293801e-01 3.819168035432036756e-01
2.106563269661088000e+01 9.819019836445269656e-01 3.134466822058145086e-01
2.704009429735478420e+01 6.350368606399600102e-01 3.198464009914945283e-01
2.925562164748186689e+01 5.418357641288912285e-01 2.882188164327583180e-01
2.194083446295420714e+01 9.428986178748577363e-01 2.687178978939283591e-01
2.453722620355868500e+01 8.347551656940838116e-01 2.927099794465261584e-01
2.507756535200362791e+01 8.725943782327790776e-01 2.413551479045866754e-01
2.265606775918019267e+01 7.536297041360868754e-01 4.223024529627180113e-01
2.293342604496915982e+01 9.506894841674898844e-01 2.032817975897168727e-01
2.108247018814718388e+01 8.483884492893906115e-01 4.848287218009865729e-01
2.719795235213708295e+01 7.066974364879056170e-01 2.315627650213941680e-01
2.798383545927095994e+01 5.939640385381160792e-01 3.634668313457946054e-01
2.267019276784868254e+01 8.155585336198878377e-01 4.147285376034702264e-01
2.463249446516467245e+01 7.394906694262078917e-01 4.040860275491117704e-01
2.296925948689024111e+01 7.197572238928454658e-01 3.842952531120221171e-01
2.605656806535199266e+01 8.519753429493730490e-01 2.093080561599741374e-01
2.293499870410078856e+01 7.203124842341817047e-01 4.265212131001612228e-01
1.948382073948955551e+01 9.200882857561448747e-01 4.044885311967680863e-01
2.700845064117516969e+01 6.441967521604006208e-01 3.690840190103838458e-01
2.215301461438395592e+01 9.395030545650734366e-01 2.823551870469352409e-01
2.552732555192269359e+01 7.014794978088720878e-01 3.867575544260125620e-01
2.459090928856038261e+01 8.745943231370987281e-01 2.947585120467068331e-01
2.170951025588943040e+01 8.775128900478736949e-01 3.933997818465984064e-01
2.142789735247983884e+01 9.842209004752039414e-01 4.083725252985995202e-01
2.517166770611908078e+01 6.315081251342786750e-01 4.438465897067608856e-01
2.592628560764076084e+01 7.125119527130235886e-01 2.759169504692982056e-01
2.683529598744084055e+01 6.753854684678817222e-01 2.243778919412778294e-01
2.496839856593371110e+01 6.309452929446983660e-01 3.787896158542611302e-01
2.962715618052731870e+01 5.644036308166174853e-01 4.073494735848144921e-01
2.280192291632709356e+01 8.825894172512805946e-01 2.517254718147669545e-01
2.842596687077480766e+01 6.164123762666231521e-01 2.625915827946589953e-01
2.124444112724232170e+01 8.869121917663858046e-01 4.466911295894579470e-01
2.300412301867535803e+01 9.389098389311387738e-01 2.953179874328233923e-01
2.123143077620842334e+01 8.983203184575436762e-01 4.952489640570410523e-01
3.949516675681557842e+01 2.869967154845226021e-01 3.446428130325042138e-01
3.002264237659068158e+01 6.562985318443860239e-01 1.827604464233413273e-01
2.029159291274539001e+01 8.707332008297830050e-01 4.508844313059947595e-01
