# m1 q z
3.249780513517796265e+01 7.762843524787579330e-01 1.066617430407991174e+00
1.042628854230760993e+02 1.560157624113611141e-01 4.241234819376089038e-01
5.050644060108348299e+01 3.384418371415374160e-01 6.413656309991482285e-01
7.688448897718181740e+01 5.995296696087701882e-01 8.621899484911857980e-01
1.113847946768953250e+02 1.379901699212441601e-01 3.694745606055605536e-01
6.747409739919521598e+01 2.458176396601051417e-01 6.153657930081108951e-01
6.076727868947337896e+01 5.377918231909256663e-01 8.723788138471528786e-01
6.661217425736994358e+01 3.056690231907228661e-01 3.707997892619905866e-01
1.218763388762402116e+02 1.224890634424473657e-01 3.473151558222862811e-01
3.715634347939061399e+01 7.935967627872408947e-01 7.027301707985110779e-01
1.011169909239258544e+02 1.750325211708149142e-01 3.844538147306042486e-01
7.193851998010713089e+01 1.866500971828840005e-01 4.911988635998473796e-01
1.062673294698520863e+02 1.068992088611050023e-01 4.597311862701725094e-01
3.968151718080657986e+01 9.106914152047529409e-01 9.569313144672316751e-01
4.840380441399513956e+01 4.707652035997847983e-01 6.119860068701747924e-01
6.083536959452189308e+01 4.152041057395440271e-01 5.817328273404382966e-01
4.356156596895444721e+01 3.718391649280037847e-01 4.162861223692287393e-01
9.871166370017650138e+01 2.695992578713612975e-01 4.030760734752643626e-01
1.130798583588644419e+02 1.182798274364050828e-01 4.317665818012055290e-01
6.182936294587067749e+01 2.155859436337204116e-01 5.623309975556707307e-01
5.202301822666733955e+01 2.500628546004697861e-01 3.453279078788161760e-01
5.711282943250829902e+01 2.176249390031755049e-01 5.565903050789333673e-01
4.521266767712998558e+01 5.760434813664045972e-01 5.668954609945227041e-01
7.436506423680370403e+01 1.623477171276342945e-01 3.638445065284957591e-01
4.049723937387093287e+01 9.145949131190750370e-01 7.408112742333020639e-01
4.074653176584486403e+01 4.782891998967344627e-01 7.734774726795711208e-01
8.713716860846318468e+01 1.285727910876062474e-01 4.978327175857628073e-01
4.674421988508130710e+01 9.999204391247643597e-01 9.668357285904859433e-01
1.014445783403499632e+02 1.378529526430556651e-01 3.298590026030443489e-01
7.817524373928722525e+01 2.293474762393499233e-01 4.521989803237820293e-01
8.749678727349802898e+01 2.514862738273376808e-01 5.361056758602682493e-01
5.507807912755237112e+01 6.610421350254155337e-01 9.813782766495888765e-01
6.257471250577330579e+01 4.670774471779722270e-01 7.533400736424957778e-01
8.935424492000269936e+01 1.555389393969703604e-01 3.560948114362902928e-01
8.228184680510626947e+01 2.350118701621786987e-01 5.782134852300717665e-01
7.704612708752418371e+01 1.807101811802090952e-01 5.407479999009680016e-01
8.670439929989403538e+01 1.219904661452450717e-01 4.308000268025909962e-01
3.564177135011846786e+01 7.813710145212605651e-01 1.401811360019255659e+00
3.872726435520414867e+01 9.776999129125418797e-01 4.791832676142050440e-01
3.910898966106444874e+01 8.277733005532376120e-01 8.796494666334020440e-01
