# m1 q z
1.880065839108296544e+01 9.968520673217783346e-01 2.411236748354841364e-01
2.420372420177356787e+01 5.349585898031227194e-01 1.859032923500913426e-01
1.865520204313446229e+01 8.708993891870687731e-01 2.403856463318627124e-01
1.901317791994701167e+01 9.425385413129765411e-01 2.422870199740296826e-01
2.577996676012048027e+01 5.037606163584769092e-01 2.248265420127281700e-01
3.193658305785698204e+01 3.674552458200757710e-01 1.850402036292132790e-01
2.281734158928585288e+01 5.653601401062305909e-01 2.608293621708352994e-01
2.006403384668911016e+01 7.740364299139311788e-01 1.826048407983066335e-01
2.957423217548547356e+01 3.331683041578005211e-01 2.667490530253076586e-01
2.573273823977052643e+01 4.993025089891457990e-01 2.049776048370210713e-01
2.316233818110337594e+01 6.370776407380250861e-01 1.424667631976169468e-01
2.029286658815819067e+01 9.598950154546928015e-01 1.877058153534853502e-01
2.535668098609203369e+01 6.107353695650946657e-01 1.535475355450724166e-01
3.588985801689003097e+01 2.708153919445365210e-01 1.955964974722448901e-01
1.890408255724708653e+01 8.787777186595384649e-01 2.512452416693570223e-01
2.303717861751585261e+01 5.537510537569689806e-01 2.445526406031208744e-01
2.799803862356281670e+01 4.139059714558938063e-01 1.850017413642347508e-01
3.059599390038352240e+01 3.541588185620279106e-01 1.806073772412373768e-01
2.158642671714765626e+01 8.298737918121604773e-01 1.995115520465031433e-01
3.031449238746032293e+01 3.983497417475894697e-01 1.013509998764091924e-01
5.365852463336349842e+01 1.243283769178201992e-01 1.436951305761358100e-01
3.603244371989714523e+01 2.936419111110207814e-01 1.524191049193395764e-01
4.374816822929910387e+01 1.829740221785329246e-01 2.147619618037118483e-01
2.566858798225009153e+01 6.579422054236824247e-01 8.561046860539171799e-02
1.764408369874012905e+01 8.603551136596747639e-01 2.878334933578240440e-01
2.230333851643644039e+01 5.560463465750866696e-01 3.061189527650718945e-01
2.151933539169987242e+01 6.153843157201495107e-01 2.250662070387177693e-01
2.310830937107460770e+01 8.798861396331181250e-01 1.077254452170096910e-01
1.995041883024273233e+01 7.486066707512815110e-01 1.977543165918824730e-01
1.921301337620787208e+01 9.217547843005393648e-01 1.315361295645274819e-01
2.179500035568980465e+01 8.132725953121507922e-01 2.676276067647669898e-01
1.860758357912210315e+01 9.074420357387640301e-01 2.629522606464764212e-01
1.959464640858134032e+01 9.454539951431956135e-01 2.517985623877784795e-01
2.088781979930521260e+01 8.579975247114154380e-01 1.307471988321559642e-01
3.062843268706683730e+01 3.434064772591439163e-01 1.968515437116094557e-01
3.174711890520756086e+01 3.168138086617571791e-01 1.479979665842585390e-01
2.651706228280788835e+01 4.547552380915903525e-01 1.990579987700855646e-01
2.598402190597841610e+01 4.754647708556978825e-01 2.740407506313557451e-01
1.975778553892085299e+01 9.630522724889726272e-01 2.222644505000221371e-01
1.784691355231454324e+01 8.397413469857747392e-01 2.949990807298902840e-01
1.912814257898245884e+01 8.689306385585040537e-01 2.576342179552424949e-01
2.377793138642377002e+01 6.694345118576803255e-01 2.382389358123885859e-01
4.651036202648977991e+01 1.521655978226831019e-01 1.666186520900953538e-01
1.935305733633487435e+01 8.696740623773027146e-01 3.126531983399502557e-01
1.781473405024089018e+01 9.643604171800921332e-01 2.103155196863851217e-01
2.140216973723016380e+01 6.286895591696597396e-01 2.236386187507765355e-01
2.225215231761239920e+01 6.088622093047481032e-01 1.240147674889555407e-01
2.708590767630655805e+01 3.882790575128053367e-01 1.717737499102110210e-01
2.158400333488817324e+01 7.057546121801698824e-01 2.493341348510591804e-01
2.189477877721980192e+01 6.087388103729537425e-01 2.534248116125164541e-01
1.910487783470791356e+01 7.784536835413913280e-01 1.982606505841356115e-01
2.301643703851032896e+01 5.460762292644205651e-01 2.904727337425228040e-01
2.078384557367278163e+01 6.402279855346273418e-01 2.857755657051732623e-01
1.898367281922799776e+01 8.873304693887973382e-01 2.416413157568201575e-01
2.115394793682530050e+01 6.486674388545825565e-01 2.051502300027014392e-01
2.236616243247075531e+01 8.417306108076729743e-01 2.421481044241841907e-01
2.402755579693182497e+01 5.631283500676645959e-01 1.448541918944384332e-01
2.575012438370862000e+01 5.312220737218492639e-01 1.417897870335204091e-01
3.140404993774609821e+01 2.820701147704949840e-01 2.293729700035780361e-01
2.460436615746015221e+01 5.441926152921335857e-01 1.676313389874632687e-01
1.766747989828683529e+01 9.789662726924197589e-01 3.051493436206553778e-01
2.851797981879799693e+01 3.891151609917546383e-01 1.728846594016562876e-01
2.037860697409084665e+01 6.925482395006070657e-01 2.113848729776227897e-01
3.081493430397415878e+01 3.639356763245060189e-01 1.428964646108564496e-01
2.616860661148355405e+01 5.019502396674089262e-01 1.611121089675023876e-01
2.733720494264280987e+01 3.749260570981005625e-01 2.684542694058385526e-01
3.043597104898538674e+01 3.318318455446044313e-01 3.289159996816726217e-01
3.596629834913645851e+01 2.237476490778894100e-01 2.340646841257562616e-01
2.218000730869868065e+01 8.915027273497487803e-01 7.824554756748688944e-02
3.527409122878632530e+01 2.603406729160914757e-01 2.221541354260807843e-01
2.066913799382918171e+01 7.218836584450226690e-01 2.229148866885366786e-01
3.185689543171699256e+01 3.979387992429889720e-01 9.490470041206870710e-02
4.938941531270008056e+01 1.562774559519974904e-01 2.097584148120491543e-01
2.828717116720009273e+01 5.012449779300377495e-01 2.287334780359534803e-01
2.382580807287985181e+01 5.484561552523926631e-01 2.453522121419631219e-01
4.774036238876716709e+01 1.815555120447413240e-01 1.208584825976175420e-01
2.095236273380434966e+01 7.301631570624871337e-01 1.680669105128815011e-01
2.654059779498602367e+01 4.107302894635553869e-01 2.145602781761313804e-01
3.058641730687158500e+01 3.672495300770238225e-01 1.697255286043554967e-01
2.907469913159746966e+01 4.152495131449073784e-01 2.306966944293580846e-01
2.037272649244832579e+01 9.379314380201808632e-01 2.076635476174147898e-01
3.006427657318149826e+01 4.318441282869029951e-01 1.823195177839472270e-01
1.977917083355529826e+01 7.615533299594985372e-01 2.128537232570434090e-01
1.970603216596278173e+01 6.653147854393179905e-01 2.300342546828858525e-01
2.173055275637022987e+01 7.251897360842688434e-01 1.585467115679685679e-01
2.832662625109743715e+01 4.610512962821048943e-01 1.517924067055674842e-01
5.214334180040146549e+01 1.343270064464241187e-01 1.480264223890388198e-01
1.970675345873955919e+01 7.290700893423442963e-01 2.356101417005307119e-01
2.095581958907359166e+01 6.543426410751660427e-01 1.973532512395316796e-01
1.810617289351240444e+01 9.527612486799922342e-01 1.566791745871106423e-01
1.803980189591003835e+01 8.780412831667891993e-01 2.999352485667025059e-01
2.338853427065602375e+01 5.331797818456555094e-01 2.542539173719761125e-01
