# m1 q z
3.585121202943505381e+01 8.552779757238591074e-01 4.576261889748789446e-01
4.482117567691764037e+01 3.350860560673810662e-01 4.699565129023461907e-01
3.762581407853523530e+01 9.123030494666787282e-01 4.551844490590270520e-01
3.734375903853978684e+01 9.314798596268829556e-01 4.070844759284139025e-01
3.441296704359763226e+01 9.951185871662815430e-01 4.753617403126194074e-01
4.832366826798629234e+01 6.455519434345500240e-01 3.231286652549164584e-01
4.011194628494475722e+01 7.797532682803927084e-01 4.619846914465427501e-01
3.399110077013588693e+01 7.313133215276159671e-01 6.321578487488627163e-01
4.844605770256381305e+01 4.643121904571127501e-01 4.693060304939817851e-01
3.394096799435754264e+01 7.028961366089789831e-01 6.220426178842148879e-01
4.359819890735365533e+01 5.806163412980333005e-01 3.904247024360181229e-01
4.067558359693607883e+01 6.867832278430970883e-01 5.639758701695360976e-01
3.581447161935571444e+01 8.508375642651810900e-01 7.828706901616495628e-01
4.489942445538027727e+01 6.675518360283003716e-01 5.988315631603436939e-01
3.108901250719191367e+01 8.142608857225048791e-01 7.162744118072409405e-01
4.174689599699827625e+01 4.894279066915271370e-01 5.074926798240365633e-01
3.745035633423918142e+01 7.403750416671748269e-01 7.043172890791880025e-01
3.384583037409919370e+01 8.579740879979935730e-01 6.387090311613811133e-01
3.757649963890066402e+01 8.579320827194003574e-01 3.857056959451003464e-01
3.642737953972099518e+01 7.974153170875510899e-01 6.142185158508017828e-01
3.093066270004714013e+01 9.141238678899031855e-01 6.258983655128356194e-01
3.146088933751021344e+01 9.462365658886155995e-01 7.091743393936333906e-01
5.064704530857567022e+01 4.155885790966484250e-01 4.261282249911828579e-01
3.130698175502129388e+01 8.010740036877239678e-01 8.249264322957872153e-01
3.150110907205737121e+01 9.765491754004912428e-01 6.714357804651871486e-01
4.514779930872969516e+01 9.414658865285567835e-01 2.188469561628367532e-01
3.396793362997899379e+01 8.494290130811723571e-01 6.656821693768656401e-01
4.229016333678218587e+01 4.906581652654937731e-01 6.994271216680607584e-01
3.499628184254800090e+01 8.242647769223575560e-01 5.533273784912656756e-01
3.752150827208851780e+01 7.514411941006202689e-01 5.058274716619124423e-01
4.014117155866358644e+01 6.226165133627243886e-01 4.174590749784303223e-01
3.301513610108221997e+01 9.645189335735026015e-01 3.593702243394760187e-01
3.612688706757555934e+01 7.198524417935728836e-01 6.086360589917015895e-01
3.509795784902666327e+01 7.983972561132602896e-01 7.004304967651973080e-01
