# m1 q z
1.137692394591920575e+01 7.162948096034272849e-01 1.645234667551952745e-01
2.027178544549527572e+01 2.605462244667670624e-01 1.534039308901860299e-01
1.208118769848410956e+01 5.952402011140355276e-01 2.056463123771449519e-01
1.174995345421088011e+01 7.099651352853548758e-01 1.609647750648705022e-01
1.004374085052318044e+01 9.767835351174749547e-01 1.426010931962541362e-01
1.297383547210622901e+01 5.638094113348489644e-01 1.575688655098152202e-01
1.074876316841447732e+01 7.965406047028181780e-01 1.778604456849509907e-01
1.096177631486645865e+01 8.035004245618140306e-01 1.571620795703531359e-01
1.096941120969105476e+01 7.589266654342100571e-01 1.868548889325120366e-01
1.255793534837368775e+01 5.725428305240858329e-01 1.660981325915369400e-01
1.096139707807611252e+01 7.816413345261241652e-01 1.554005011182327256e-01
1.591558285915922433e+01 3.733940702286183133e-01 1.907464489662824558e-01
1.875093476494733835e+01 2.896961056061618800e-01 1.648118506044391196e-01
2.404869603309316517e+01 1.947605879490827974e-01 1.504624744274258852e-01
1.534215152975610330e+01 4.213902897971461003e-01 1.333356133245442998e-01
1.754228504821013601e+01 3.650406294658593009e-01 9.363531559879234578e-02
1.267127330065380342e+01 6.109902503070381297e-01 1.514884725946672450e-01
1.419526301163950421e+01 5.090275807574893285e-01 1.360953058133244353e-01
2.423303721093348528e+01 1.806973425040584169e-01 1.557969155359678615e-01
1.265601762881524017e+01 6.469950212773362130e-01 1.264059006226043724e-01
1.086249939819674637e+01 7.529933136946587169e-01 1.807321602184500109e-01
2.122137549000611756e+01 2.398596045897522233e-01 1.587562153302608803e-01
1.088745960335941554e+01 7.080448603070824687e-01 1.791318893159209447e-01
1.070524134522274196e+01 8.686971028848993193e-01 9.089210513830828231e-02
1.199176149644800127e+01 7.150721335363668940e-01 1.194586300947490659e-01
1.723680230612819031e+01 3.817160655918722667e-01 9.967174804001915911e-02
1.551254465257372495e+01 4.048976724488057566e-01 1.848820839298697671e-01
2.411793268163303949e+01 2.033018940775350725e-01 1.148479338820527634e-01
1.332620793257843772e+01 4.883545762893827247e-01 2.192179492845512112e-01
1.596532242066194129e+01 4.160203071817955012e-01 1.316375915475797576e-01
1.146767915646391955e+01 7.631776543853732164e-01 1.410132846543862006e-01
1.006988634355827728e+01 9.003257090935957718e-01 1.869695680397935877e-01
1.035409934406479238e+01 8.317377225421370701e-01 2.104382655524523194e-01
2.276735402740268199e+01 2.129179086517896669e-01 1.493155769474776851e-01
1.105872746051262467e+01 7.397013850865302720e-01 1.842248482862576808e-01
1.069421489192428965e+01 8.138925331843848143e-01 1.613445621627167259e-01
1.698882862041793373e+01 3.395133067245048042e-01 1.693127549670889465e-01
1.228484127158444750e+01 6.339371481684220599e-01 1.560344981135602105e-01
1.276847015613124370e+01 5.649014478493566971e-01 1.895780915755933549e-01
9.831499720672159270e+00 9.893564205571870884e-01 1.573552988124194418e-01
9.993799361069790166e+00 9.808938107102118664e-01 1.493434075235797465e-01
1.533192455289428757e+01 4.792754288932808970e-01 8.058428009467337449e-02
1.170832903531384162e+01 7.281365356477040862e-01 1.365574132166993970e-01
1.185655161274794800e+01 5.954749910446014427e-01 2.034159389680309238e-01
1.262188322377160610e+01 5.443058735440512441e-01 2.136076603505034643e-01
9.834044844253780226e+00 9.493082788949036566e-01 1.579343957407249588e-01
2.816736385577201673e+01 1.557121540782194502e-01 1.220346797128343819e-01
2.009028939699248895e+01 2.550018646880157225e-01 1.854980779316864892e-01
1.108330495964350249e+01 8.768608580437392552e-01 9.610901325460308176e-02
