# m1 q z
3.900567108348374745e+01 6.855511113573516946e-01 2.367001996683536780e-01
3.593405533691328202e+01 8.539093038212534070e-01 1.813407763417003160e-01
3.474495310943030546e+01 8.997093431518790041e-01 1.865275332036228917e-01
3.087239345172297789e+01 9.912105349204533011e-01 2.796179398442898423e-01
3.314070528934043836e+01 9.813817730599301292e-01 2.639480603737888731e-01
3.887152459480574151e+01 6.083016784613002326e-01 1.925121256978497009e-01
3.599349747991708171e+01 7.850949708129334459e-01 2.336328863159213565e-01
3.787603954471946111e+01 6.175760092960064229e-01 2.356267210245331367e-01
3.370286991312658387e+01 9.408213028608988227e-01 2.611867353747739373e-01
3.239776613884575340e+01 9.615855348564895655e-01 2.108987041441079680e-01
3.218111572617375060e+01 9.452741673215003804e-01 2.151174121351860646e-01
3.596505988655227526e+01 7.211685373196331517e-01 2.870132038243917716e-01
3.123615048090158908e+01 9.247036869452567309e-01 3.423819526675183633e-01
3.388239368460079959e+01 8.801348841507194987e-01 2.941543347026914779e-01
3.584007582156716154e+01 7.901734413318269867e-01 1.760280733198633374e-01
4.016457907979304309e+01 6.088463828641494935e-01 1.665023071188002912e-01
4.005360038566249870e+01 6.339834666899026860e-01 1.518060513796839484e-01
3.187304845156502964e+01 8.642149775338227036e-01 2.582818408928033715e-01
3.077897890966557526e+01 9.556445098982984110e-01 2.722667746535764044e-01
3.415860363533414557e+01 9.974301999282999542e-01 1.989736719689192690e-01
4.329793740242985933e+01 4.989149572681758071e-01 2.727057433098881156e-01
3.267283970011446570e+01 8.612238926342249412e-01 2.650381700834009147e-01
3.231089815865847470e+01 8.493799667904530226e-01 2.422600163116634397e-01
3.618093218573211090e+01 7.635349456430333692e-01 1.463472842738204327e-01
3.647109688895881163e+01 6.761982455685520144e-01 2.754027119365288767e-01
4.082220980233670105e+01 6.005934856664081334e-01 2.382563543185666211e-01
3.207138809727224071e+01 9.273976224563464932e-01 2.253776974644677300e-01
4.124678327586017446e+01 5.461175723437428076e-01 1.931118544202784226e-01
3.368157306373682047e+01 9.521970143687356058e-01 1.584136613943809280e-01
3.605997298893410630e+01 7.354757712730893848e-01 2.753604304407171743e-01
3.699992359008296461e+01 6.446488232356160086e-01 2.226901110055430899e-01
4.204814543043897856e+01 5.984813436901005312e-01 1.718827834755304873e-01
3.276843791037562426e+01 8.256436390984844831e-01 2.656788905375305210e-01
3.702557631154986240e+01 7.267911142986206441e-01 2.509920726295383209e-01
3.135255429108602243e+01 9.780128372342619114e-01 2.691522760395201330e-01
3.654785278752784450e+01 7.439152149016758919e-01 2.102105720752416862e-01
3.267187111112607312e+01 8.084611403407618857e-01 2.860910587140121364e-01
4.049257831294976739e+01 5.886244620612872680e-01 2.337868817583731995e-01
3.486796536925208301e+01 7.850690407566039974e-01 2.722615525300998152e-01
3.452605572898023212e+01 9.291324858605597425e-01 2.821069128470574117e-01
3.922430716512461402e+01 6.235965391042922468e-01 2.299642694281736344e-01
3.820537694496847081e+01 5.974390855687417012e-01 2.507997033386650809e-01
3.287316657643997075e+01 7.885950711627351950e-01 2.808804572996298488e-01
3.944400385282263244e+01 6.988812798414070215e-01 2.008601102885070877e-01
3.899621098410841569e+01 6.813368199884602960e-01 3.004176702560378831e-01
3.481511618525954077e+01 8.456361284813512791e-01 1.951595719600757728e-01
3.009998712090291306e+01 9.639104699547809130e-01 3.001223405057502625e-01
3.164906751654701722e+01 9.807666375676475923e-01 2.685456303195175587e-01
3.512990698802189371e+01 7.010842401536951929e-01 2.374181836563826198e-01
3.053291299334030739e+01 9.885762232164027052e-01 3.070104271198138557e-01
4.337747982619991660e+01 4.846118043153186949e-01 2.549371985033557775e-01
3.935485683359921438e+01 6.291961039322929716e-01 2.639083455418168578e-01
4.045397886064981208e+01 6.772070124964740812e-01 2.399156395492515192e-01
